cancer,normal,actual,seed,level
0.532,0.468,normal,29,phylum
0.34,0.66,cancer,29,phylum
0.58,0.42,cancer,29,phylum
0.604,0.396,cancer,29,phylum
0.673,0.327,normal,29,phylum
0.302,0.698,cancer,29,phylum
0.751,0.249,normal,29,phylum
0.675,0.325,cancer,29,phylum
0.393,0.607,cancer,29,phylum
0.64,0.36,cancer,29,phylum
0.273,0.727,cancer,29,phylum
0.322,0.678,normal,29,phylum
0.433,0.567,cancer,29,phylum
0.353,0.647,normal,29,phylum
0.591,0.409,normal,29,phylum
0.22,0.78,cancer,29,phylum
0.604,0.396,cancer,29,phylum
0.551,0.449,cancer,29,phylum
0.369,0.631,normal,29,phylum
0.322,0.678,normal,29,phylum
0.349,0.651,normal,29,phylum
0.735,0.265,cancer,29,phylum
0.67,0.33,cancer,29,phylum
0.305,0.695,cancer,29,phylum
0.552,0.448,normal,29,phylum
0.249,0.751,normal,29,phylum
0.222,0.778,normal,29,phylum
0.279,0.721,cancer,29,phylum
0.538,0.462,normal,29,phylum
0.284,0.716,normal,29,phylum
0.624,0.376,normal,29,phylum
0.376,0.624,normal,29,phylum
0.324,0.676,cancer,29,phylum
0.432,0.568,normal,29,phylum
0.506,0.494,normal,29,phylum
0.16,0.84,normal,29,phylum
0.359,0.641,normal,29,phylum
0.47,0.53,cancer,29,phylum
0.297,0.703,cancer,29,phylum
0.489,0.511,normal,29,phylum
0.443,0.557,cancer,29,phylum
0.51,0.49,cancer,29,phylum
0.295,0.705,normal,29,phylum
0.529,0.471,cancer,29,phylum
0.282,0.718,normal,29,phylum
0.234,0.766,normal,29,phylum
0.243,0.757,normal,29,phylum
0.529,0.471,cancer,29,phylum
0.533,0.467,normal,29,phylum
0.44,0.56,normal,29,phylum
0.297,0.703,normal,29,phylum
0.637,0.363,normal,29,phylum
0.59,0.41,normal,29,phylum
0.236,0.764,normal,29,phylum
0.312,0.688,normal,29,phylum
0.44,0.56,normal,29,phylum
0.386,0.614,cancer,29,phylum
0.425,0.575,normal,29,phylum
0.218,0.782,normal,29,phylum
0.272,0.728,normal,29,phylum
0.515,0.485,cancer,29,phylum
0.298,0.702,cancer,3,phylum
0.58,0.42,normal,3,phylum
0.51,0.49,normal,3,phylum
0.316,0.684,normal,3,phylum
0.341,0.659,normal,3,phylum
0.731,0.269,normal,3,phylum
0.376,0.624,normal,3,phylum
0.469,0.531,normal,3,phylum
0.176,0.824,normal,3,phylum
0.321,0.679,normal,3,phylum
0.61,0.39,normal,3,phylum
0.388,0.612,normal,3,phylum
0.334,0.666,normal,3,phylum
0.534,0.466,normal,3,phylum
0.254,0.746,normal,3,phylum
0.405,0.595,cancer,3,phylum
0.28,0.72,normal,3,phylum
0.483,0.517,normal,3,phylum
0.303,0.697,normal,3,phylum
0.29,0.71,normal,3,phylum
0.632,0.368,cancer,3,phylum
0.565,0.435,cancer,3,phylum
0.315,0.685,normal,3,phylum
0.628,0.372,cancer,3,phylum
0.454,0.546,normal,3,phylum
0.313,0.687,cancer,3,phylum
0.344,0.656,cancer,3,phylum
0.262,0.738,cancer,3,phylum
0.673,0.327,normal,3,phylum
0.43,0.57,normal,3,phylum
0.41,0.59,cancer,3,phylum
0.236,0.764,cancer,3,phylum
0.566,0.434,cancer,3,phylum
0.436,0.564,normal,3,phylum
0.257,0.743,cancer,3,phylum
0.229,0.771,normal,3,phylum
0.631,0.369,cancer,3,phylum
0.358,0.642,cancer,3,phylum
0.389,0.611,cancer,3,phylum
0.259,0.741,normal,3,phylum
0.586,0.414,cancer,3,phylum
0.771,0.229,cancer,3,phylum
0.234,0.766,cancer,3,phylum
0.284,0.716,cancer,3,phylum
0.542,0.458,cancer,3,phylum
0.309,0.691,cancer,3,phylum
0.221,0.779,cancer,3,phylum
0.355,0.645,normal,3,phylum
0.579,0.421,cancer,3,phylum
0.568,0.432,cancer,3,phylum
0.153,0.847,cancer,3,phylum
0.196,0.804,cancer,3,phylum
0.264,0.736,normal,3,phylum
0.245,0.755,cancer,3,phylum
0.377,0.623,cancer,3,phylum
0.343,0.657,cancer,3,phylum
0.505,0.495,normal,3,phylum
0.358,0.642,cancer,3,phylum
0.749,0.251,cancer,3,phylum
0.225,0.775,normal,3,phylum
0.3,0.7,normal,3,phylum
0.441,0.559,normal,3,phylum
0.226,0.774,normal,3,phylum
0.22,0.78,cancer,3,phylum
0.395,0.605,normal,3,phylum
0.195,0.805,normal,3,phylum
0.229,0.771,normal,3,phylum
0.754,0.246,cancer,3,phylum
0.572,0.428,normal,3,phylum
0.481,0.519,normal,3,phylum
0.391,0.609,normal,3,phylum
0.236,0.764,normal,3,phylum
0.528,0.472,normal,3,phylum
0.304,0.696,normal,3,phylum
0.235,0.765,cancer,3,phylum
0.662,0.338,cancer,3,phylum
0.444,0.556,normal,3,phylum
0.505,0.495,cancer,3,phylum
0.478,0.522,cancer,3,phylum
0.388,0.612,normal,3,phylum
0.206,0.794,normal,3,phylum
0.477,0.523,cancer,3,phylum
0.269,0.731,normal,3,phylum
0.524,0.476,cancer,3,phylum
0.581,0.419,normal,3,phylum
0.606,0.394,normal,3,phylum
0.601,0.399,cancer,3,phylum
0.423,0.577,cancer,3,phylum
0.277,0.723,cancer,3,phylum
0.536,0.464,normal,3,phylum
0.368,0.632,normal,3,phylum
0.165,0.835,cancer,3,phylum
0.609,0.391,cancer,3,phylum
0.23,0.77,normal,3,phylum
0.679,0.321,normal,3,phylum
0.521,0.479,cancer,3,phylum
0.447,0.553,normal,3,phylum
0.147,0.853,normal,30,phylum
0.619,0.381,normal,30,phylum
0.322,0.678,cancer,30,phylum
0.334,0.666,normal,30,phylum
0.333,0.667,normal,30,phylum
0.462,0.538,cancer,30,phylum
0.22,0.78,normal,30,phylum
0.109,0.891,normal,30,phylum
0.41,0.59,normal,30,phylum
0.167,0.833,normal,30,phylum
0.728,0.272,cancer,30,phylum
0.236,0.764,normal,30,phylum
0.325,0.675,normal,30,phylum
0.344,0.656,normal,30,phylum
0.475,0.525,normal,30,phylum
0.328,0.672,normal,30,phylum
0.474,0.526,cancer,30,phylum
0.443,0.557,normal,30,phylum
0.325,0.675,normal,30,phylum
0.381,0.619,normal,30,phylum
0.594,0.406,cancer,30,phylum
0.35,0.65,normal,30,phylum
0.356,0.644,cancer,30,phylum
0.293,0.707,normal,30,phylum
0.815,0.185,cancer,30,phylum
0.15,0.85,normal,30,phylum
0.484,0.516,cancer,30,phylum
0.228,0.772,cancer,30,phylum
0.401,0.599,cancer,30,phylum
0.539,0.461,cancer,30,phylum
0.35,0.65,cancer,30,phylum
0.278,0.722,cancer,30,phylum
0.655,0.345,cancer,30,phylum
0.507,0.493,cancer,30,phylum
0.444,0.556,cancer,30,phylum
0.339,0.661,normal,30,phylum
0.402,0.598,normal,30,phylum
0.772,0.228,normal,30,phylum
0.678,0.322,normal,30,phylum
0.28,0.72,normal,30,phylum
0.285,0.715,cancer,30,phylum
0.134,0.866,cancer,30,phylum
0.384,0.616,cancer,30,phylum
0.401,0.599,cancer,30,phylum
0.413,0.587,cancer,30,phylum
0.284,0.716,cancer,30,phylum
0.326,0.674,cancer,30,phylum
0.463,0.537,cancer,30,phylum
0.215,0.785,cancer,30,phylum
0.215,0.785,normal,30,phylum
0.376,0.624,normal,30,phylum
0.219,0.781,normal,30,phylum
0.143,0.857,cancer,30,phylum
0.381,0.619,normal,30,phylum
0.584,0.416,cancer,30,phylum
0.373,0.627,cancer,30,phylum
0.479,0.521,normal,30,phylum
0.442,0.558,cancer,30,phylum
0.678,0.322,cancer,30,phylum
0.228,0.772,normal,30,phylum
0.216,0.784,cancer,30,phylum
0.316,0.684,cancer,30,phylum
0.26,0.74,cancer,30,phylum
0.733,0.267,cancer,30,phylum
0.588,0.412,normal,30,phylum
0.419,0.581,normal,30,phylum
0.357,0.643,normal,30,phylum
0.358,0.642,normal,30,phylum
0.589,0.411,normal,30,phylum
0.564,0.436,normal,30,phylum
0.495,0.505,cancer,30,phylum
0.52,0.48,cancer,30,phylum
0.292,0.708,normal,30,phylum
0.424,0.576,cancer,30,phylum
0.491,0.509,normal,30,phylum
0.19,0.81,cancer,30,phylum
0.425,0.575,cancer,30,phylum
0.688,0.312,cancer,30,phylum
0.415,0.585,normal,30,phylum
0.472,0.528,normal,30,phylum
0.443,0.557,normal,30,phylum
0.495,0.505,normal,30,phylum
0.538,0.462,cancer,30,phylum
0.266,0.734,normal,30,phylum
0.274,0.726,cancer,30,phylum
0.163,0.837,cancer,30,phylum
0.577,0.423,normal,30,phylum
0.609,0.391,normal,30,phylum
0.581,0.419,normal,30,phylum
0.377,0.623,cancer,30,phylum
0.245,0.755,normal,30,phylum
0.204,0.796,normal,30,phylum
0.576,0.424,normal,30,phylum
0.304,0.696,normal,30,phylum
0.519,0.481,cancer,30,phylum
0.217,0.783,normal,30,phylum
0.445,0.555,normal,30,phylum
0.408,0.592,cancer,31,phylum
0.698,0.302,cancer,31,phylum
0.464,0.536,normal,31,phylum
0.373,0.627,cancer,31,phylum
0.465,0.535,normal,31,phylum
0.371,0.629,normal,31,phylum
0.577,0.423,normal,31,phylum
0.461,0.539,normal,31,phylum
0.277,0.723,normal,31,phylum
0.334,0.666,normal,31,phylum
0.397,0.603,normal,31,phylum
0.482,0.518,normal,31,phylum
0.165,0.835,normal,31,phylum
0.357,0.643,normal,31,phylum
0.256,0.744,cancer,31,phylum
0.707,0.293,normal,31,phylum
0.53,0.47,cancer,31,phylum
0.533,0.467,cancer,31,phylum
0.397,0.603,cancer,31,phylum
0.615,0.385,cancer,31,phylum
0.434,0.566,normal,31,phylum
0.422,0.578,cancer,31,phylum
0.635,0.365,cancer,31,phylum
0.386,0.614,normal,31,phylum
0.197,0.803,cancer,31,phylum
0.669,0.331,cancer,31,phylum
0.238,0.762,cancer,31,phylum
0.289,0.711,normal,31,phylum
0.647,0.353,cancer,31,phylum
0.426,0.574,cancer,31,phylum
0.572,0.428,cancer,31,phylum
0.288,0.712,cancer,31,phylum
0.7,0.3,cancer,31,phylum
0.576,0.424,cancer,31,phylum
0.391,0.609,cancer,31,phylum
0.575,0.425,cancer,31,phylum
0.744,0.256,cancer,31,phylum
0.219,0.781,cancer,31,phylum
0.797,0.203,normal,31,phylum
0.643,0.357,normal,31,phylum
0.332,0.668,cancer,31,phylum
0.586,0.414,cancer,31,phylum
0.348,0.652,normal,31,phylum
0.488,0.512,cancer,31,phylum
0.427,0.573,cancer,31,phylum
0.317,0.683,cancer,31,phylum
0.541,0.459,cancer,31,phylum
0.477,0.523,normal,31,phylum
0.647,0.353,normal,31,phylum
0.275,0.725,normal,31,phylum
0.306,0.694,normal,31,phylum
0.183,0.817,normal,31,phylum
0.242,0.758,cancer,31,phylum
0.209,0.791,cancer,31,phylum
0.411,0.589,cancer,31,phylum
0.311,0.689,normal,31,phylum
0.262,0.738,normal,31,phylum
0.338,0.662,normal,31,phylum
0.338,0.662,normal,31,phylum
0.763,0.237,cancer,31,phylum
0.622,0.378,normal,31,phylum
0.313,0.687,cancer,31,phylum
0.307,0.693,cancer,31,phylum
0.679,0.321,normal,31,phylum
0.349,0.651,normal,31,phylum
0.4,0.6,normal,31,phylum
0.642,0.358,normal,31,phylum
0.602,0.398,normal,31,phylum
0.472,0.528,cancer,31,phylum
0.439,0.561,normal,31,phylum
0.511,0.489,cancer,31,phylum
0.54,0.46,normal,31,phylum
0.554,0.446,normal,31,phylum
0.455,0.545,normal,31,phylum
0.448,0.552,normal,31,phylum
0.332,0.668,normal,31,phylum
0.433,0.567,normal,31,phylum
0.444,0.556,normal,31,phylum
0.6,0.4,cancer,31,phylum
0.558,0.442,cancer,31,phylum
0.264,0.736,cancer,31,phylum
0.535,0.465,normal,31,phylum
0.456,0.544,cancer,31,phylum
0.204,0.796,normal,31,phylum
0.691,0.309,normal,31,phylum
0.312,0.688,cancer,31,phylum
0.503,0.497,normal,31,phylum
0.581,0.419,cancer,31,phylum
0.336,0.664,normal,31,phylum
0.355,0.645,cancer,31,phylum
0.563,0.437,normal,31,phylum
0.504,0.496,normal,31,phylum
0.21,0.79,normal,31,phylum
0.442,0.558,normal,31,phylum
0.574,0.426,cancer,31,phylum
0.283,0.717,normal,31,phylum
0.539,0.461,normal,31,phylum
0.267,0.733,normal,32,phylum
0.322,0.678,cancer,32,phylum
0.459,0.541,cancer,32,phylum
0.487,0.513,normal,32,phylum
0.55,0.45,normal,32,phylum
0.571,0.429,normal,32,phylum
0.585,0.415,normal,32,phylum
0.511,0.489,normal,32,phylum
0.412,0.588,normal,32,phylum
0.34,0.66,normal,32,phylum
0.109,0.891,normal,32,phylum
0.372,0.628,normal,32,phylum
0.693,0.307,cancer,32,phylum
0.175,0.825,normal,32,phylum
0.54,0.46,normal,32,phylum
0.428,0.572,normal,32,phylum
0.29,0.71,normal,32,phylum
0.397,0.603,cancer,32,phylum
0.228,0.772,normal,32,phylum
0.267,0.733,normal,32,phylum
0.286,0.714,cancer,32,phylum
0.556,0.444,cancer,32,phylum
0.462,0.538,cancer,32,phylum
0.513,0.487,normal,32,phylum
0.271,0.729,normal,32,phylum
0.184,0.816,cancer,32,phylum
0.226,0.774,cancer,32,phylum
0.306,0.694,normal,32,phylum
0.592,0.408,cancer,32,phylum
0.37,0.63,normal,32,phylum
0.349,0.651,cancer,32,phylum
0.309,0.691,cancer,32,phylum
0.558,0.442,cancer,32,phylum
0.546,0.454,cancer,32,phylum
0.783,0.217,cancer,32,phylum
0.551,0.449,cancer,32,phylum
0.646,0.354,cancer,32,phylum
0.51,0.49,normal,32,phylum
0.683,0.317,cancer,32,phylum
0.14,0.86,normal,32,phylum
0.306,0.694,cancer,32,phylum
0.616,0.384,cancer,32,phylum
0.314,0.686,cancer,32,phylum
0.54,0.46,normal,32,phylum
0.69,0.31,normal,32,phylum
0.539,0.461,cancer,32,phylum
0.304,0.696,cancer,32,phylum
0.432,0.568,cancer,32,phylum
0.232,0.768,cancer,32,phylum
0.596,0.404,cancer,32,phylum
0.22,0.78,cancer,32,phylum
0.384,0.616,normal,32,phylum
0.541,0.459,cancer,32,phylum
0.318,0.682,cancer,32,phylum
0.477,0.523,cancer,32,phylum
0.527,0.473,normal,32,phylum
0.644,0.356,normal,32,phylum
0.22,0.78,cancer,32,phylum
0.53,0.47,normal,32,phylum
0.316,0.684,normal,32,phylum
0.724,0.276,cancer,32,phylum
0.3,0.7,cancer,32,phylum
0.337,0.663,normal,32,phylum
0.199,0.801,cancer,32,phylum
0.351,0.649,cancer,32,phylum
0.562,0.438,normal,32,phylum
0.458,0.542,normal,32,phylum
0.827,0.173,cancer,32,phylum
0.203,0.797,normal,32,phylum
0.696,0.304,cancer,32,phylum
0.64,0.36,normal,32,phylum
0.228,0.772,normal,32,phylum
0.24,0.76,cancer,32,phylum
0.367,0.633,normal,32,phylum
0.335,0.665,cancer,32,phylum
0.593,0.407,normal,32,phylum
0.405,0.595,cancer,32,phylum
0.392,0.608,cancer,32,phylum
0.35,0.65,normal,32,phylum
0.219,0.781,normal,32,phylum
0.414,0.586,normal,32,phylum
0.149,0.851,cancer,32,phylum
0.578,0.422,normal,32,phylum
0.321,0.679,normal,32,phylum
0.236,0.764,normal,32,phylum
0.573,0.427,normal,32,phylum
0.477,0.523,normal,32,phylum
0.629,0.371,normal,32,phylum
0.462,0.538,cancer,32,phylum
0.601,0.399,normal,32,phylum
0.39,0.61,cancer,32,phylum
0.6,0.4,normal,32,phylum
0.309,0.691,normal,32,phylum
0.537,0.463,normal,32,phylum
0.62,0.38,normal,32,phylum
0.562,0.438,normal,32,phylum
0.424,0.576,cancer,32,phylum
0.505,0.495,normal,33,phylum
0.364,0.636,normal,33,phylum
0.33,0.67,normal,33,phylum
0.28,0.72,normal,33,phylum
0.57,0.43,normal,33,phylum
0.225,0.775,normal,33,phylum
0.17,0.83,normal,33,phylum
0.4,0.6,normal,33,phylum
0.188,0.812,normal,33,phylum
0.313,0.687,normal,33,phylum
0.205,0.795,normal,33,phylum
0.5,0.5,normal,33,phylum
0.238,0.762,normal,33,phylum
0.416,0.584,cancer,33,phylum
0.268,0.732,normal,33,phylum
0.262,0.738,cancer,33,phylum
0.456,0.544,normal,33,phylum
0.367,0.633,cancer,33,phylum
0.625,0.375,cancer,33,phylum
0.438,0.562,normal,33,phylum
0.616,0.384,normal,33,phylum
0.345,0.655,normal,33,phylum
0.384,0.616,normal,33,phylum
0.534,0.466,cancer,33,phylum
0.352,0.648,normal,33,phylum
0.339,0.661,cancer,33,phylum
0.421,0.579,cancer,33,phylum
0.243,0.757,cancer,33,phylum
0.561,0.439,cancer,33,phylum
0.259,0.741,normal,33,phylum
0.461,0.539,cancer,33,phylum
0.643,0.357,cancer,33,phylum
0.359,0.641,cancer,33,phylum
0.773,0.227,cancer,33,phylum
0.293,0.707,cancer,33,phylum
0.629,0.371,cancer,33,phylum
0.602,0.398,cancer,33,phylum
0.596,0.404,cancer,33,phylum
0.434,0.566,cancer,33,phylum
0.674,0.326,cancer,33,phylum
0.526,0.474,cancer,33,phylum
0.553,0.447,cancer,33,phylum
0.364,0.636,normal,33,phylum
0.479,0.521,cancer,33,phylum
0.512,0.488,cancer,33,phylum
0.279,0.721,cancer,33,phylum
0.287,0.713,cancer,33,phylum
0.241,0.759,cancer,33,phylum
0.38,0.62,cancer,33,phylum
0.429,0.571,normal,33,phylum
0.574,0.426,cancer,33,phylum
0.328,0.672,normal,33,phylum
0.371,0.629,cancer,33,phylum
0.419,0.581,normal,33,phylum
0.501,0.499,normal,33,phylum
0.392,0.608,normal,33,phylum
0.596,0.404,normal,33,phylum
0.329,0.671,normal,33,phylum
0.674,0.326,cancer,33,phylum
0.311,0.689,cancer,33,phylum
0.589,0.411,normal,33,phylum
0.387,0.613,cancer,33,phylum
0.433,0.567,cancer,33,phylum
0.282,0.718,normal,33,phylum
0.463,0.537,normal,33,phylum
0.428,0.572,normal,33,phylum
0.135,0.865,normal,33,phylum
0.482,0.518,cancer,33,phylum
0.571,0.429,cancer,33,phylum
0.21,0.79,normal,33,phylum
0.51,0.49,normal,33,phylum
0.444,0.556,cancer,33,phylum
0.252,0.748,normal,33,phylum
0.354,0.646,cancer,33,phylum
0.385,0.615,cancer,33,phylum
0.268,0.732,normal,33,phylum
0.468,0.532,cancer,33,phylum
0.466,0.534,normal,33,phylum
0.333,0.667,normal,33,phylum
0.379,0.621,normal,33,phylum
0.425,0.575,cancer,33,phylum
0.541,0.459,normal,33,phylum
0.559,0.441,cancer,33,phylum
0.558,0.442,normal,33,phylum
0.521,0.479,normal,33,phylum
0.671,0.329,normal,33,phylum
0.517,0.483,cancer,33,phylum
0.225,0.775,cancer,33,phylum
0.209,0.791,normal,33,phylum
0.584,0.416,normal,33,phylum
0.488,0.512,normal,33,phylum
0.611,0.389,cancer,33,phylum
0.217,0.783,normal,33,phylum
0.431,0.569,normal,33,phylum
0.618,0.382,cancer,33,phylum
0.349,0.651,normal,33,phylum
0.451,0.549,normal,33,phylum
0.361,0.639,normal,34,phylum
0.455,0.545,normal,34,phylum
0.254,0.746,normal,34,phylum
0.43,0.57,normal,34,phylum
0.558,0.442,normal,34,phylum
0.622,0.378,normal,34,phylum
0.333,0.667,normal,34,phylum
0.298,0.702,normal,34,phylum
0.359,0.641,normal,34,phylum
0.483,0.517,normal,34,phylum
0.52,0.48,normal,34,phylum
0.568,0.432,normal,34,phylum
0.641,0.359,cancer,34,phylum
0.125,0.875,normal,34,phylum
0.284,0.716,normal,34,phylum
0.205,0.795,normal,34,phylum
0.395,0.605,cancer,34,phylum
0.54,0.46,normal,34,phylum
0.51,0.49,normal,34,phylum
0.288,0.712,normal,34,phylum
0.273,0.727,cancer,34,phylum
0.573,0.427,cancer,34,phylum
0.205,0.795,normal,34,phylum
0.419,0.581,cancer,34,phylum
0.245,0.755,cancer,34,phylum
0.278,0.722,cancer,34,phylum
0.559,0.441,cancer,34,phylum
0.434,0.566,normal,34,phylum
0.382,0.618,normal,34,phylum
0.548,0.452,cancer,34,phylum
0.271,0.729,cancer,34,phylum
0.63,0.37,cancer,34,phylum
0.384,0.616,normal,34,phylum
0.652,0.348,cancer,34,phylum
0.728,0.272,cancer,34,phylum
0.376,0.624,cancer,34,phylum
0.703,0.297,cancer,34,phylum
0.221,0.779,cancer,34,phylum
0.612,0.388,cancer,34,phylum
0.592,0.408,cancer,34,phylum
0.405,0.595,cancer,34,phylum
0.347,0.653,normal,34,phylum
0.354,0.646,normal,34,phylum
0.197,0.803,cancer,34,phylum
0.611,0.389,cancer,34,phylum
0.539,0.461,cancer,34,phylum
0.261,0.739,normal,34,phylum
0.311,0.689,cancer,34,phylum
0.379,0.621,cancer,34,phylum
0.124,0.876,cancer,34,phylum
0.327,0.673,normal,34,phylum
0.417,0.583,cancer,34,phylum
0.42,0.58,cancer,34,phylum
0.52,0.48,normal,34,phylum
0.571,0.429,normal,34,phylum
0.453,0.547,cancer,34,phylum
0.509,0.491,normal,34,phylum
0.217,0.783,cancer,34,phylum
0.311,0.689,normal,34,phylum
0.206,0.794,normal,34,phylum
0.491,0.509,normal,34,phylum
0.77,0.23,cancer,34,phylum
0.163,0.837,cancer,34,phylum
0.619,0.381,normal,34,phylum
0.465,0.535,normal,34,phylum
0.52,0.48,normal,34,phylum
0.667,0.333,normal,34,phylum
0.564,0.436,normal,34,phylum
0.365,0.635,normal,34,phylum
0.311,0.689,normal,34,phylum
0.335,0.665,cancer,34,phylum
0.181,0.819,normal,34,phylum
0.46,0.54,normal,34,phylum
0.394,0.606,cancer,34,phylum
0.255,0.745,cancer,34,phylum
0.155,0.845,cancer,34,phylum
0.272,0.728,cancer,34,phylum
0.419,0.581,cancer,34,phylum
0.418,0.582,normal,34,phylum
0.481,0.519,cancer,34,phylum
0.573,0.427,cancer,34,phylum
0.128,0.872,cancer,34,phylum
0.309,0.691,normal,34,phylum
0.348,0.652,normal,34,phylum
0.577,0.423,normal,34,phylum
0.428,0.572,cancer,34,phylum
0.563,0.437,cancer,34,phylum
0.613,0.387,normal,34,phylum
0.393,0.607,normal,34,phylum
0.418,0.582,normal,34,phylum
0.427,0.573,normal,34,phylum
0.18,0.82,cancer,34,phylum
0.493,0.507,normal,34,phylum
0.358,0.642,cancer,34,phylum
0.179,0.821,normal,34,phylum
0.438,0.562,normal,34,phylum
0.65,0.35,cancer,34,phylum
0.642,0.358,normal,35,phylum
0.449,0.551,normal,35,phylum
0.234,0.766,normal,35,phylum
0.591,0.409,normal,35,phylum
0.645,0.355,normal,35,phylum
0.355,0.645,normal,35,phylum
0.429,0.571,normal,35,phylum
0.544,0.456,normal,35,phylum
0.138,0.862,normal,35,phylum
0.652,0.348,cancer,35,phylum
0.375,0.625,normal,35,phylum
0.566,0.434,normal,35,phylum
0.42,0.58,normal,35,phylum
0.2,0.8,normal,35,phylum
0.346,0.654,cancer,35,phylum
0.255,0.745,normal,35,phylum
0.359,0.641,normal,35,phylum
0.491,0.509,normal,35,phylum
0.66,0.34,cancer,35,phylum
0.117,0.883,normal,35,phylum
0.328,0.672,normal,35,phylum
0.353,0.647,normal,35,phylum
0.422,0.578,cancer,35,phylum
0.362,0.638,cancer,35,phylum
0.292,0.708,cancer,35,phylum
0.359,0.641,cancer,35,phylum
0.584,0.416,cancer,35,phylum
0.559,0.441,cancer,35,phylum
0.207,0.793,cancer,35,phylum
0.568,0.432,normal,35,phylum
0.536,0.464,cancer,35,phylum
0.161,0.839,cancer,35,phylum
0.371,0.629,cancer,35,phylum
0.828,0.172,cancer,35,phylum
0.221,0.779,cancer,35,phylum
0.494,0.506,cancer,35,phylum
0.508,0.492,cancer,35,phylum
0.474,0.526,cancer,35,phylum
0.594,0.406,normal,35,phylum
0.348,0.652,cancer,35,phylum
0.591,0.409,cancer,35,phylum
0.535,0.465,normal,35,phylum
0.174,0.826,cancer,35,phylum
0.385,0.615,normal,35,phylum
0.572,0.428,cancer,35,phylum
0.359,0.641,cancer,35,phylum
0.517,0.483,cancer,35,phylum
0.607,0.393,cancer,35,phylum
0.368,0.632,cancer,35,phylum
0.247,0.753,cancer,35,phylum
0.462,0.538,normal,35,phylum
0.458,0.542,cancer,35,phylum
0.266,0.734,normal,35,phylum
0.272,0.728,cancer,35,phylum
0.208,0.792,normal,35,phylum
0.205,0.795,cancer,35,phylum
0.741,0.259,cancer,35,phylum
0.267,0.733,cancer,35,phylum
0.277,0.723,cancer,35,phylum
0.34,0.66,normal,35,phylum
0.606,0.394,normal,35,phylum
0.511,0.489,normal,35,phylum
0.481,0.519,cancer,35,phylum
0.343,0.657,normal,35,phylum
0.485,0.515,cancer,35,phylum
0.448,0.552,cancer,35,phylum
0.292,0.708,normal,35,phylum
0.305,0.695,normal,35,phylum
0.499,0.501,normal,35,phylum
0.178,0.822,cancer,35,phylum
0.148,0.852,normal,35,phylum
0.266,0.734,normal,35,phylum
0.448,0.552,normal,35,phylum
0.623,0.377,cancer,35,phylum
0.488,0.512,normal,35,phylum
0.498,0.502,cancer,35,phylum
0.329,0.671,normal,35,phylum
0.518,0.482,normal,35,phylum
0.452,0.548,normal,35,phylum
0.447,0.553,normal,35,phylum
0.34,0.66,cancer,35,phylum
0.445,0.555,cancer,35,phylum
0.418,0.582,normal,35,phylum
0.368,0.632,normal,35,phylum
0.423,0.577,cancer,35,phylum
0.575,0.425,cancer,35,phylum
0.611,0.389,normal,35,phylum
0.322,0.678,normal,35,phylum
0.646,0.354,normal,35,phylum
0.669,0.331,normal,35,phylum
0.338,0.662,cancer,35,phylum
0.282,0.718,normal,35,phylum
0.5,0.5,cancer,35,phylum
0.303,0.697,normal,35,phylum
0.679,0.321,normal,35,phylum
0.596,0.404,normal,35,phylum
0.215,0.785,normal,35,phylum
0.228,0.772,normal,36,phylum
0.417,0.583,normal,36,phylum
0.459,0.541,normal,36,phylum
0.305,0.695,cancer,36,phylum
0.361,0.639,normal,36,phylum
0.648,0.352,normal,36,phylum
0.433,0.567,normal,36,phylum
0.737,0.263,normal,36,phylum
0.421,0.579,normal,36,phylum
0.303,0.697,normal,36,phylum
0.215,0.785,cancer,36,phylum
0.231,0.769,normal,36,phylum
0.738,0.262,normal,36,phylum
0.381,0.619,normal,36,phylum
0.291,0.709,normal,36,phylum
0.508,0.492,cancer,36,phylum
0.401,0.599,normal,36,phylum
0.466,0.534,cancer,36,phylum
0.239,0.761,normal,36,phylum
0.669,0.331,cancer,36,phylum
0.347,0.653,cancer,36,phylum
0.372,0.628,normal,36,phylum
0.738,0.262,cancer,36,phylum
0.372,0.628,normal,36,phylum
0.204,0.796,cancer,36,phylum
0.561,0.439,cancer,36,phylum
0.356,0.644,normal,36,phylum
0.331,0.669,cancer,36,phylum
0.607,0.393,cancer,36,phylum
0.46,0.54,cancer,36,phylum
0.363,0.637,cancer,36,phylum
0.399,0.601,cancer,36,phylum
0.4,0.6,cancer,36,phylum
0.671,0.329,cancer,36,phylum
0.734,0.266,cancer,36,phylum
0.534,0.466,cancer,36,phylum
0.485,0.515,cancer,36,phylum
0.175,0.825,normal,36,phylum
0.714,0.286,cancer,36,phylum
0.425,0.575,normal,36,phylum
0.522,0.478,cancer,36,phylum
0.72,0.28,normal,36,phylum
0.582,0.418,cancer,36,phylum
0.775,0.225,cancer,36,phylum
0.331,0.669,cancer,36,phylum
0.421,0.579,normal,36,phylum
0.594,0.406,normal,36,phylum
0.487,0.513,normal,36,phylum
0.514,0.486,normal,36,phylum
0.462,0.538,normal,36,phylum
0.47,0.53,cancer,36,phylum
0.382,0.618,normal,36,phylum
0.284,0.716,cancer,36,phylum
0.768,0.232,cancer,36,phylum
0.252,0.748,normal,36,phylum
0.753,0.247,cancer,36,phylum
0.27,0.73,cancer,36,phylum
0.308,0.692,cancer,36,phylum
0.444,0.556,cancer,36,phylum
0.462,0.538,normal,36,phylum
