cancer,normal,actual,seed,level
0.666,0.334,cancer,56,family
0.417,0.583,cancer,56,family
0.714,0.286,cancer,56,family
0.43,0.57,cancer,56,family
0.621,0.379,cancer,56,family
0.28,0.72,cancer,56,family
0.575,0.425,cancer,56,family
0.525,0.475,cancer,56,family
0.408,0.592,cancer,56,family
0.431,0.569,cancer,56,family
0.547,0.453,cancer,56,family
0.539,0.461,cancer,56,family
0.312,0.688,normal,56,family
0.521,0.479,cancer,56,family
0.606,0.394,normal,56,family
0.435,0.565,cancer,56,family
0.269,0.731,normal,56,family
0.608,0.392,cancer,56,family
0.751,0.249,cancer,56,family
0.346,0.654,cancer,56,family
0.361,0.639,cancer,56,family
0.557,0.443,cancer,56,family
0.328,0.672,normal,56,family
0.4,0.6,normal,56,family
0.411,0.589,cancer,56,family
0.436,0.564,cancer,56,family
0.442,0.558,normal,56,family
0.334,0.666,normal,56,family
0.352,0.648,normal,56,family
0.526,0.474,cancer,56,family
0.487,0.513,cancer,56,family
0.232,0.768,normal,56,family
0.449,0.551,normal,56,family
0.327,0.673,normal,56,family
0.483,0.517,normal,56,family
0.264,0.736,cancer,56,family
0.652,0.348,normal,56,family
0.338,0.662,normal,56,family
0.505,0.495,normal,56,family
0.713,0.287,cancer,56,family
0.408,0.592,cancer,56,family
0.476,0.524,normal,56,family
0.525,0.475,normal,56,family
0.37,0.63,normal,56,family
0.283,0.717,normal,56,family
0.402,0.598,cancer,56,family
0.402,0.598,normal,56,family
0.356,0.644,normal,56,family
0.396,0.604,cancer,56,family
0.34,0.66,cancer,56,family
0.363,0.637,normal,56,family
0.297,0.703,normal,56,family
0.277,0.723,normal,56,family
0.705,0.295,cancer,56,family
0.403,0.597,cancer,56,family
0.352,0.648,normal,56,family
0.216,0.784,normal,56,family
0.448,0.552,normal,56,family
0.506,0.494,normal,56,family
0.409,0.591,normal,56,family
0.513,0.487,cancer,56,family
0.483,0.517,normal,56,family
0.523,0.477,cancer,56,family
0.721,0.279,cancer,56,family
0.386,0.614,normal,56,family
0.173,0.827,normal,56,family
0.313,0.687,cancer,56,family
0.442,0.558,normal,56,family
0.64,0.36,normal,56,family
0.458,0.542,normal,56,family
0.367,0.633,normal,56,family
0.23,0.77,cancer,56,family
0.518,0.482,normal,56,family
0.518,0.482,normal,57,family
0.358,0.642,normal,57,family
0.402,0.598,normal,57,family
0.39,0.61,cancer,57,family
0.362,0.638,normal,57,family
0.622,0.378,normal,57,family
0.583,0.417,normal,57,family
0.54,0.46,normal,57,family
0.327,0.673,normal,57,family
0.382,0.618,normal,57,family
0.42,0.58,normal,57,family
0.471,0.529,cancer,57,family
0.436,0.564,normal,57,family
0.477,0.523,cancer,57,family
0.278,0.722,normal,57,family
0.509,0.491,cancer,57,family
0.411,0.589,normal,57,family
0.481,0.519,normal,57,family
0.237,0.763,normal,57,family
0.451,0.549,cancer,57,family
0.615,0.385,cancer,57,family
0.598,0.402,cancer,57,family
0.402,0.598,normal,57,family
0.737,0.263,cancer,57,family
0.643,0.357,cancer,57,family
0.451,0.549,cancer,57,family
0.318,0.682,cancer,57,family
0.677,0.323,cancer,57,family
0.435,0.565,cancer,57,family
0.411,0.589,cancer,57,family
0.423,0.577,normal,57,family
0.53,0.47,cancer,57,family
0.597,0.403,cancer,57,family
0.738,0.262,cancer,57,family
0.524,0.476,cancer,57,family
0.277,0.723,cancer,57,family
0.138,0.862,normal,57,family
0.388,0.612,cancer,57,family
0.231,0.769,cancer,57,family
0.515,0.485,normal,57,family
0.556,0.444,cancer,57,family
0.39,0.61,cancer,57,family
0.452,0.548,cancer,57,family
0.384,0.616,cancer,57,family
0.586,0.414,cancer,57,family
0.482,0.518,normal,57,family
0.435,0.565,cancer,57,family
0.355,0.645,cancer,57,family
0.523,0.477,cancer,57,family
0.508,0.492,cancer,57,family
0.322,0.678,cancer,57,family
0.684,0.316,cancer,57,family
0.698,0.302,cancer,57,family
0.408,0.592,normal,57,family
0.442,0.558,normal,57,family
0.419,0.581,normal,57,family
0.344,0.656,normal,57,family
0.483,0.517,normal,57,family
0.535,0.465,cancer,57,family
0.565,0.435,cancer,57,family
0.286,0.714,normal,57,family
0.193,0.807,normal,57,family
0.405,0.595,normal,57,family
0.44,0.56,normal,57,family
0.219,0.781,cancer,57,family
0.637,0.363,cancer,57,family
0.307,0.693,cancer,57,family
0.331,0.669,normal,57,family
0.641,0.359,normal,57,family
0.381,0.619,normal,57,family
0.358,0.642,normal,57,family
0.447,0.553,normal,57,family
0.417,0.583,cancer,57,family
0.754,0.246,cancer,57,family
0.443,0.557,normal,57,family
0.382,0.618,normal,57,family
0.464,0.536,cancer,57,family
0.37,0.63,normal,57,family
0.48,0.52,cancer,57,family
0.52,0.48,normal,57,family
0.577,0.423,normal,57,family
0.277,0.723,normal,57,family
0.412,0.588,cancer,57,family
0.752,0.248,cancer,57,family
0.417,0.583,normal,57,family
0.637,0.363,normal,57,family
0.463,0.537,normal,57,family
0.416,0.584,normal,57,family
0.554,0.446,normal,57,family
0.523,0.477,cancer,57,family
0.366,0.634,normal,57,family
0.324,0.676,normal,57,family
0.251,0.749,normal,57,family
0.376,0.624,normal,57,family
0.588,0.412,normal,57,family
0.534,0.466,normal,57,family
0.539,0.461,normal,57,family
0.458,0.542,normal,58,family
0.293,0.707,normal,58,family
0.43,0.57,normal,58,family
0.359,0.641,normal,58,family
0.367,0.633,cancer,58,family
0.607,0.393,cancer,58,family
0.48,0.52,normal,58,family
0.435,0.565,normal,58,family
0.492,0.508,normal,58,family
0.716,0.284,normal,58,family
0.682,0.318,normal,58,family
0.395,0.605,normal,58,family
0.366,0.634,normal,58,family
0.618,0.382,normal,58,family
0.284,0.716,normal,58,family
0.399,0.601,normal,58,family
0.526,0.474,normal,58,family
0.618,0.382,cancer,58,family
0.478,0.522,normal,58,family
0.236,0.764,normal,58,family
0.504,0.496,cancer,58,family
0.564,0.436,cancer,58,family
0.381,0.619,normal,58,family
0.406,0.594,cancer,58,family
0.699,0.301,normal,58,family
0.545,0.455,normal,58,family
0.468,0.532,normal,58,family
0.479,0.521,normal,58,family
0.45,0.55,cancer,58,family
0.495,0.505,cancer,58,family
0.504,0.496,cancer,58,family
0.29,0.71,cancer,58,family
0.493,0.507,normal,58,family
0.612,0.388,cancer,58,family
0.362,0.638,cancer,58,family
0.414,0.586,cancer,58,family
0.419,0.581,cancer,58,family
0.476,0.524,cancer,58,family
0.674,0.326,cancer,58,family
0.282,0.718,cancer,58,family
0.443,0.557,cancer,58,family
0.4,0.6,cancer,58,family
0.477,0.523,cancer,58,family
0.493,0.507,cancer,58,family
0.367,0.633,normal,58,family
0.362,0.638,normal,58,family
0.802,0.198,cancer,58,family
0.561,0.439,cancer,58,family
0.506,0.494,cancer,58,family
0.565,0.435,normal,58,family
0.498,0.502,cancer,58,family
0.383,0.617,cancer,58,family
0.509,0.491,cancer,58,family
0.4,0.6,normal,58,family
0.497,0.503,normal,58,family
0.705,0.295,cancer,58,family
0.591,0.409,cancer,58,family
0.436,0.564,normal,58,family
0.431,0.569,normal,58,family
0.515,0.485,cancer,58,family
0.419,0.581,normal,58,family
0.511,0.489,normal,58,family
0.458,0.542,cancer,58,family
0.444,0.556,cancer,58,family
0.5,0.5,cancer,58,family
0.358,0.642,normal,58,family
0.517,0.483,normal,58,family
0.381,0.619,normal,58,family
0.497,0.503,normal,58,family
0.456,0.544,normal,58,family
0.363,0.637,normal,58,family
0.671,0.329,cancer,58,family
0.694,0.306,cancer,58,family
0.782,0.218,cancer,58,family
0.281,0.719,cancer,58,family
0.311,0.689,cancer,58,family
0.278,0.722,normal,58,family
0.496,0.504,cancer,58,family
0.543,0.457,cancer,58,family
0.444,0.556,normal,58,family
0.582,0.418,normal,58,family
0.496,0.504,normal,58,family
0.438,0.562,normal,58,family
0.338,0.662,cancer,58,family
0.457,0.543,normal,58,family
0.421,0.579,normal,58,family
0.504,0.496,cancer,58,family
0.518,0.482,cancer,58,family
0.572,0.428,cancer,58,family
0.475,0.525,normal,58,family
0.388,0.612,normal,58,family
0.438,0.562,normal,58,family
0.52,0.48,normal,58,family
0.588,0.412,normal,58,family
0.441,0.559,normal,58,family
0.477,0.523,normal,58,family
0.585,0.415,cancer,58,family
0.482,0.518,normal,59,family
0.238,0.762,normal,59,family
0.526,0.474,normal,59,family
0.446,0.554,cancer,59,family
0.436,0.564,normal,59,family
0.697,0.303,cancer,59,family
0.321,0.679,normal,59,family
0.415,0.585,normal,59,family
0.289,0.711,normal,59,family
0.425,0.575,normal,59,family
0.599,0.401,normal,59,family
0.411,0.589,normal,59,family
0.638,0.362,cancer,59,family
0.385,0.615,normal,59,family
0.301,0.699,normal,59,family
0.279,0.721,normal,59,family
0.367,0.633,normal,59,family
0.346,0.654,normal,59,family
0.441,0.559,normal,59,family
0.403,0.597,normal,59,family
0.328,0.672,normal,59,family
0.49,0.51,cancer,59,family
0.356,0.644,normal,59,family
0.627,0.373,normal,59,family
0.376,0.624,cancer,59,family
0.718,0.282,cancer,59,family
0.297,0.703,normal,59,family
0.512,0.488,cancer,59,family
0.567,0.433,cancer,59,family
0.423,0.577,cancer,59,family
0.415,0.585,normal,59,family
0.573,0.427,cancer,59,family
0.639,0.361,cancer,59,family
0.435,0.565,cancer,59,family
0.327,0.673,cancer,59,family
0.471,0.529,cancer,59,family
0.572,0.428,cancer,59,family
0.376,0.624,normal,59,family
0.522,0.478,cancer,59,family
0.373,0.627,cancer,59,family
0.828,0.172,cancer,59,family
0.515,0.485,cancer,59,family
0.543,0.457,cancer,59,family
0.311,0.689,cancer,59,family
0.393,0.607,cancer,59,family
0.535,0.465,normal,59,family
0.563,0.437,cancer,59,family
0.573,0.427,cancer,59,family
0.568,0.432,normal,59,family
0.445,0.555,normal,59,family
0.463,0.537,cancer,59,family
0.293,0.707,normal,59,family
0.407,0.593,cancer,59,family
0.655,0.345,cancer,59,family
0.393,0.607,normal,59,family
0.418,0.582,cancer,59,family
0.57,0.43,cancer,59,family
0.32,0.68,cancer,59,family
0.668,0.332,cancer,59,family
0.391,0.609,normal,59,family
0.419,0.581,normal,59,family
0.442,0.558,cancer,59,family
0.568,0.432,cancer,59,family
0.473,0.527,normal,59,family
0.438,0.562,cancer,59,family
0.308,0.692,normal,59,family
0.493,0.507,cancer,59,family
0.35,0.65,normal,59,family
0.283,0.717,normal,59,family
0.466,0.534,cancer,59,family
0.363,0.637,cancer,59,family
0.292,0.708,cancer,59,family
0.421,0.579,normal,59,family
0.456,0.544,cancer,59,family
0.501,0.499,normal,59,family
0.546,0.454,normal,59,family
0.431,0.569,normal,59,family
0.386,0.614,normal,59,family
0.709,0.291,cancer,59,family
0.33,0.67,normal,59,family
0.373,0.627,normal,59,family
0.461,0.539,normal,59,family
0.39,0.61,normal,59,family
0.553,0.447,normal,59,family
0.503,0.497,cancer,59,family
0.602,0.398,cancer,59,family
0.55,0.45,cancer,59,family
0.416,0.584,normal,59,family
0.678,0.322,cancer,59,family
0.636,0.364,cancer,59,family
0.248,0.752,normal,59,family
0.466,0.534,normal,59,family
0.469,0.531,normal,59,family
0.51,0.49,normal,59,family
0.377,0.623,normal,59,family
0.379,0.621,normal,59,family
0.498,0.502,normal,59,family
0.536,0.464,normal,6,family
0.205,0.795,normal,6,family
0.607,0.393,normal,6,family
0.41,0.59,normal,6,family
0.497,0.503,normal,6,family
0.511,0.489,normal,6,family
0.418,0.582,normal,6,family
0.232,0.768,normal,6,family
0.417,0.583,normal,6,family
0.542,0.458,normal,6,family
0.566,0.434,normal,6,family
0.435,0.565,normal,6,family
0.379,0.621,normal,6,family
0.456,0.544,normal,6,family
0.516,0.484,normal,6,family
0.498,0.502,cancer,6,family
0.497,0.503,cancer,6,family
0.519,0.481,cancer,6,family
0.549,0.451,cancer,6,family
0.607,0.393,cancer,6,family
0.371,0.629,cancer,6,family
0.391,0.609,normal,6,family
0.279,0.721,normal,6,family
0.421,0.579,normal,6,family
0.366,0.634,cancer,6,family
0.657,0.343,cancer,6,family
0.339,0.661,normal,6,family
0.587,0.413,cancer,6,family
0.452,0.548,normal,6,family
0.393,0.607,cancer,6,family
0.457,0.543,cancer,6,family
0.403,0.597,normal,6,family
0.488,0.512,cancer,6,family
0.361,0.639,cancer,6,family
0.483,0.517,cancer,6,family
0.823,0.177,cancer,6,family
0.514,0.486,cancer,6,family
0.503,0.497,cancer,6,family
0.499,0.501,cancer,6,family
0.555,0.445,cancer,6,family
0.568,0.432,cancer,6,family
0.493,0.507,cancer,6,family
0.494,0.506,normal,6,family
0.561,0.439,cancer,6,family
0.373,0.627,cancer,6,family
0.28,0.72,cancer,6,family
0.599,0.401,cancer,6,family
0.412,0.588,normal,6,family
0.514,0.486,cancer,6,family
0.34,0.66,cancer,6,family
0.49,0.51,cancer,6,family
0.232,0.768,cancer,6,family
0.456,0.544,normal,6,family
0.47,0.53,cancer,6,family
0.268,0.732,normal,6,family
0.304,0.696,normal,6,family
0.5,0.5,normal,6,family
0.632,0.368,normal,6,family
0.33,0.67,normal,6,family
0.473,0.527,normal,6,family
0.404,0.596,cancer,6,family
0.339,0.661,normal,6,family
0.433,0.567,normal,6,family
0.541,0.459,cancer,6,family
0.432,0.568,normal,6,family
0.307,0.693,normal,6,family
0.684,0.316,cancer,6,family
0.802,0.198,cancer,6,family
0.461,0.539,normal,6,family
0.415,0.585,normal,6,family
0.734,0.266,cancer,6,family
0.43,0.57,normal,6,family
0.391,0.609,normal,6,family
0.392,0.608,cancer,6,family
0.339,0.661,cancer,6,family
0.4,0.6,cancer,6,family
0.31,0.69,cancer,6,family
0.298,0.702,normal,6,family
0.417,0.583,cancer,6,family
0.365,0.635,normal,6,family
0.403,0.597,normal,6,family
0.427,0.573,normal,6,family
0.319,0.681,normal,6,family
0.425,0.575,normal,6,family
0.502,0.498,cancer,6,family
0.455,0.545,normal,6,family
0.656,0.344,cancer,6,family
0.663,0.337,cancer,6,family
0.404,0.596,normal,6,family
0.608,0.392,cancer,6,family
0.428,0.572,cancer,6,family
0.401,0.599,normal,6,family
0.432,0.568,normal,6,family
0.37,0.63,normal,6,family
0.482,0.518,normal,6,family
0.519,0.481,normal,6,family
0.418,0.582,normal,6,family
0.287,0.713,normal,60,family
0.163,0.837,normal,60,family
0.428,0.572,cancer,60,family
0.25,0.75,normal,60,family
0.439,0.561,cancer,60,family
0.254,0.746,normal,60,family
0.608,0.392,cancer,60,family
0.331,0.669,normal,60,family
0.407,0.593,normal,60,family
0.269,0.731,normal,60,family
0.463,0.537,normal,60,family
0.303,0.697,normal,60,family
0.619,0.381,normal,60,family
0.369,0.631,normal,60,family
0.35,0.65,normal,60,family
0.455,0.545,cancer,60,family
0.397,0.603,normal,60,family
0.528,0.472,cancer,60,family
0.38,0.62,normal,60,family
0.289,0.711,cancer,60,family
0.576,0.424,cancer,60,family
0.559,0.441,cancer,60,family
0.339,0.661,normal,60,family
0.338,0.662,normal,60,family
0.433,0.567,normal,60,family
0.373,0.627,normal,60,family
0.295,0.705,normal,60,family
0.436,0.564,cancer,60,family
0.372,0.628,cancer,60,family
0.609,0.391,cancer,60,family
0.36,0.64,cancer,60,family
0.63,0.37,cancer,60,family
0.459,0.541,cancer,60,family
0.387,0.613,normal,60,family
0.586,0.414,cancer,60,family
0.349,0.651,cancer,60,family
0.596,0.404,cancer,60,family
0.359,0.641,cancer,60,family
0.595,0.405,cancer,60,family
0.311,0.689,cancer,60,family
0.726,0.274,cancer,60,family
0.404,0.596,cancer,60,family
0.529,0.471,cancer,60,family
0.608,0.392,cancer,60,family
0.565,0.435,cancer,60,family
0.57,0.43,cancer,60,family
0.684,0.316,normal,60,family
0.389,0.611,cancer,60,family
0.577,0.423,cancer,60,family
0.534,0.466,cancer,60,family
0.534,0.466,cancer,60,family
0.479,0.521,cancer,60,family
0.417,0.583,normal,60,family
0.621,0.379,cancer,60,family
0.558,0.442,normal,60,family
0.764,0.236,cancer,60,family
0.456,0.544,normal,60,family
0.348,0.652,normal,60,family
0.364,0.636,normal,60,family
0.321,0.679,cancer,60,family
0.575,0.425,cancer,60,family
0.354,0.646,cancer,60,family
0.337,0.663,normal,60,family
0.494,0.506,normal,60,family
0.273,0.727,cancer,60,family
0.404,0.596,normal,60,family
0.755,0.245,cancer,60,family
0.421,0.579,normal,60,family
0.302,0.698,normal,60,family
0.436,0.564,normal,60,family
0.348,0.652,normal,60,family
0.458,0.542,normal,60,family
0.351,0.649,cancer,60,family
0.697,0.303,cancer,60,family
0.795,0.205,cancer,60,family
0.342,0.658,cancer,60,family
0.418,0.582,cancer,60,family
0.476,0.524,normal,60,family
0.443,0.557,normal,60,family
0.425,0.575,normal,60,family
0.343,0.657,normal,60,family
0.29,0.71,normal,60,family
0.37,0.63,normal,60,family
0.334,0.666,normal,60,family
0.594,0.406,normal,60,family
0.48,0.52,normal,60,family
0.487,0.513,normal,60,family
0.53,0.47,normal,60,family
0.488,0.512,normal,60,family
0.503,0.497,cancer,60,family
0.608,0.392,normal,60,family
0.503,0.497,normal,60,family
0.416,0.584,normal,60,family
0.547,0.453,cancer,60,family
0.489,0.511,normal,60,family
0.487,0.513,normal,60,family
0.704,0.296,normal,60,family
0.258,0.742,normal,61,family
0.228,0.772,normal,61,family
0.38,0.62,normal,61,family
0.445,0.555,normal,61,family
0.417,0.583,cancer,61,family
0.434,0.566,normal,61,family
0.46,0.54,normal,61,family
0.473,0.527,normal,61,family
0.469,0.531,normal,61,family
0.44,0.56,normal,61,family
0.439,0.561,normal,61,family
0.241,0.759,normal,61,family
0.669,0.331,cancer,61,family
0.69,0.31,cancer,61,family
0.486,0.514,cancer,61,family
0.372,0.628,normal,61,family
0.622,0.378,cancer,61,family
0.398,0.602,cancer,61,family
0.476,0.524,normal,61,family
0.559,0.441,cancer,61,family
0.555,0.445,cancer,61,family
0.441,0.559,normal,61,family
0.39,0.61,cancer,61,family
0.596,0.404,cancer,61,family
0.581,0.419,cancer,61,family
0.4,0.6,cancer,61,family
0.423,0.577,normal,61,family
0.412,0.588,cancer,61,family
0.585,0.415,cancer,61,family
0.402,0.598,cancer,61,family
0.591,0.409,cancer,61,family
0.473,0.527,cancer,61,family
0.542,0.458,cancer,61,family
0.317,0.683,cancer,61,family
0.529,0.471,cancer,61,family
0.209,0.791,normal,61,family
0.354,0.646,cancer,61,family
0.464,0.536,normal,61,family
0.502,0.498,cancer,61,family
0.492,0.508,cancer,61,family
0.416,0.584,normal,61,family
0.553,0.447,cancer,61,family
0.369,0.631,normal,61,family
0.411,0.589,cancer,61,family
0.405,0.595,normal,61,family
0.466,0.534,cancer,61,family
0.752,0.248,cancer,61,family
0.378,0.622,cancer,61,family
0.62,0.38,cancer,61,family
0.409,0.591,normal,61,family
0.33,0.67,cancer,61,family
0.49,0.51,cancer,61,family
0.562,0.438,cancer,61,family
0.539,0.461,cancer,61,family
0.419,0.581,cancer,61,family
0.285,0.715,normal,61,family
0.679,0.321,cancer,61,family
0.437,0.563,normal,61,family
0.506,0.494,normal,61,family
0.614,0.386,normal,61,family
0.415,0.585,normal,61,family
0.547,0.453,normal,61,family
0.349,0.651,normal,61,family
0.565,0.435,normal,61,family
0.411,0.589,cancer,61,family
0.522,0.478,normal,61,family
0.484,0.516,normal,61,family
0.313,0.687,normal,61,family
0.483,0.517,normal,61,family
0.355,0.645,normal,61,family
0.413,0.587,normal,61,family
0.773,0.227,cancer,61,family
0.42,0.58,normal,61,family
0.445,0.555,cancer,61,family
0.494,0.506,cancer,61,family
0.656,0.344,cancer,61,family
0.519,0.481,cancer,61,family
0.677,0.323,cancer,61,family
0.526,0.474,normal,61,family
0.474,0.526,normal,61,family
0.283,0.717,cancer,61,family
0.411,0.589,normal,61,family
0.426,0.574,normal,61,family
0.402,0.598,normal,61,family
0.451,0.549,normal,61,family
0.515,0.485,normal,61,family
0.45,0.55,normal,61,family
0.469,0.531,normal,61,family
0.543,0.457,cancer,61,family
0.346,0.654,normal,61,family
0.447,0.553,normal,61,family
0.377,0.623,cancer,61,family
0.405,0.595,normal,61,family
0.411,0.589,normal,61,family
0.622,0.378,normal,61,family
0.429,0.571,normal,61,family
0.448,0.552,normal,61,family
0.546,0.454,normal,62,family
0.415,0.585,normal,62,family
0.554,0.446,normal,62,family
0.364,0.636,normal,62,family
0.588,0.412,cancer,62,family
0.455,0.545,normal,62,family
0.493,0.507,normal,62,family
0.317,0.683,normal,62,family
0.51,0.49,normal,62,family
0.392,0.608,normal,62,family
0.556,0.444,normal,62,family
0.453,0.547,normal,62,family
0.21,0.79,normal,62,family
0.605,0.395,normal,62,family
0.445,0.555,normal,62,family
0.455,0.545,normal,62,family
0.528,0.472,normal,62,family
0.539,0.461,normal,62,family
0.559,0.441,cancer,62,family
0.503,0.497,cancer,62,family
0.34,0.66,normal,62,family
0.753,0.247,cancer,62,family
0.602,0.398,cancer,62,family
0.454,0.546,normal,62,family
0.284,0.716,normal,62,family
0.428,0.572,normal,62,family
0.234,0.766,normal,62,family
0.384,0.616,cancer,62,family
0.374,0.626,cancer,62,family
0.521,0.479,cancer,62,family
0.433,0.567,cancer,62,family
0.398,0.602,cancer,62,family
0.395,0.605,normal,62,family
0.658,0.342,cancer,62,family
0.523,0.477,cancer,62,family
0.424,0.576,cancer,62,family
0.715,0.285,cancer,62,family
0.449,0.551,normal,62,family
0.822,0.178,cancer,62,family
0.357,0.643,cancer,62,family
0.371,0.629,normal,62,family
0.636,0.364,cancer,62,family
0.39,0.61,cancer,62,family
0.772,0.228,cancer,62,family
0.423,0.577,normal,62,family
0.668,0.332,cancer,62,family
0.415,0.585,normal,62,family
0.553,0.447,cancer,62,family
0.419,0.581,cancer,62,family
0.535,0.465,cancer,62,family
0.482,0.518,cancer,62,family
0.223,0.777,cancer,62,family
0.415,0.585,cancer,62,family
0.733,0.267,cancer,62,family
0.297,0.703,normal,62,family
0.497,0.503,cancer,62,family
0.436,0.564,cancer,62,family
0.693,0.307,cancer,62,family
0.28,0.72,cancer,62,family
0.794,0.206,cancer,62,family
0.509,0.491,normal,62,family
0.391,0.609,normal,62,family
0.52,0.48,normal,62,family
0.474,0.526,normal,62,family
0.468,0.532,cancer,62,family
0.453,0.547,normal,62,family
0.376,0.624,normal,62,family
0.471,0.529,cancer,62,family
0.479,0.521,cancer,62,family
0.321,0.679,cancer,62,family
0.473,0.527,cancer,62,family
0.47,0.53,normal,62,family
0.713,0.287,cancer,62,family
0.721,0.279,cancer,62,family
0.546,0.454,normal,62,family
0.492,0.508,normal,62,family
0.565,0.435,normal,62,family
0.415,0.585,normal,62,family
0.539,0.461,normal,62,family
0.479,0.521,cancer,62,family
0.261,0.739,normal,62,family
0.546,0.454,cancer,62,family
0.308,0.692,normal,62,family
0.578,0.422,cancer,62,family
0.311,0.689,normal,62,family
0.437,0.563,normal,62,family
0.349,0.651,normal,62,family
0.553,0.447,normal,62,family
0.512,0.488,normal,62,family
0.497,0.503,normal,62,family
0.521,0.479,cancer,62,family
0.717,0.283,cancer,62,family
0.508,0.492,cancer,62,family
0.533,0.467,normal,62,family
0.44,0.56,normal,62,family
0.51,0.49,normal,62,family
0.529,0.471,normal,62,family
0.574,0.426,normal,63,family
0.254,0.746,normal,63,family
0.512,0.488,normal,63,family
0.684,0.316,cancer,63,family
0.417,0.583,normal,63,family
0.393,0.607,normal,63,family
0.558,0.442,cancer,63,family
0.404,0.596,normal,63,family
0.463,0.537,normal,63,family
0.453,0.547,normal,63,family
0.578,0.422,normal,63,family
0.679,0.321,cancer,63,family
0.464,0.536,normal,63,family
0.483,0.517,normal,63,family
0.415,0.585,normal,63,family
0.505,0.495,normal,63,family
0.492,0.508,normal,63,family
0.638,0.362,normal,63,family
0.439,0.561,normal,63,family
0.378,0.622,normal,63,family
0.543,0.457,normal,63,family
0.458,0.542,cancer,63,family
0.261,0.739,normal,63,family
0.511,0.489,cancer,63,family
0.417,0.583,normal,63,family
0.462,0.538,cancer,63,family
0.346,0.654,cancer,63,family
0.584,0.416,cancer,63,family
0.482,0.518,cancer,63,family
0.365,0.635,normal,63,family
0.447,0.553,cancer,63,family
0.311,0.689,normal,63,family
0.393,0.607,cancer,63,family
0.371,0.629,normal,63,family
0.535,0.465,cancer,63,family
0.58,0.42,cancer,63,family
0.458,0.542,normal,63,family
0.362,0.638,cancer,63,family
0.621,0.379,cancer,63,family
0.473,0.527,cancer,63,family
0.426,0.574,cancer,63,family
0.484,0.516,cancer,63,family
0.647,0.353,cancer,63,family
0.371,0.629,cancer,63,family
0.745,0.255,cancer,63,family
0.71,0.29,cancer,63,family
0.848,0.152,cancer,63,family
0.428,0.572,cancer,63,family
0.425,0.575,normal,63,family
0.449,0.551,normal,63,family
0.556,0.444,cancer,63,family
0.524,0.476,normal,63,family
0.421,0.579,normal,63,family
0.513,0.487,cancer,63,family
0.564,0.436,cancer,63,family
0.452,0.548,cancer,63,family
0.494,0.506,cancer,63,family
0.499,0.501,cancer,63,family
0.697,0.303,cancer,63,family
0.374,0.626,normal,63,family
0.492,0.508,cancer,63,family
0.683,0.317,cancer,63,family
0.313,0.687,normal,63,family
0.484,0.516,cancer,63,family
0.254,0.746,normal,63,family
0.454,0.546,normal,63,family
0.34,0.66,normal,63,family
0.43,0.57,normal,63,family
0.434,0.566,normal,63,family
0.314,0.686,normal,63,family
0.436,0.564,cancer,63,family
0.591,0.409,normal,63,family
0.463,0.537,normal,63,family
0.472,0.528,cancer,63,family
0.61,0.39,cancer,63,family
0.79,0.21,cancer,63,family
0.538,0.462,cancer,63,family
0.368,0.632,cancer,63,family
0.374,0.626,normal,63,family
0.455,0.545,normal,63,family
0.39,0.61,normal,63,family
0.314,0.686,normal,63,family
0.804,0.196,cancer,63,family
0.371,0.629,normal,63,family
0.365,0.635,normal,63,family
0.413,0.587,normal,63,family
0.573,0.427,normal,63,family
0.448,0.552,normal,63,family
0.524,0.476,cancer,63,family
0.474,0.526,cancer,63,family
0.529,0.471,cancer,63,family
0.489,0.511,normal,63,family
0.439,0.561,normal,63,family
0.635,0.365,normal,63,family
0.481,0.519,normal,63,family
0.591,0.409,cancer,63,family
0.401,0.599,normal,63,family
0.257,0.743,normal,64,family
0.455,0.545,cancer,64,family
0.371,0.629,normal,64,family
0.418,0.582,normal,64,family
0.392,0.608,normal,64,family
0.542,0.458,normal,64,family
0.679,0.321,normal,64,family
0.534,0.466,normal,64,family
0.264,0.736,normal,64,family
0.65,0.35,normal,64,family
0.259,0.741,normal,64,family
0.466,0.534,normal,64,family
0.549,0.451,normal,64,family
0.504,0.496,normal,64,family
0.437,0.563,normal,64,family
0.472,0.528,cancer,64,family
0.41,0.59,cancer,64,family
0.325,0.675,normal,64,family
0.284,0.716,normal,64,family
0.358,0.642,normal,64,family
0.442,0.558,cancer,64,family
0.529,0.471,cancer,64,family
0.324,0.676,normal,64,family
0.403,0.597,normal,64,family
0.312,0.688,normal,64,family
0.358,0.642,cancer,64,family
0.568,0.432,cancer,64,family
0.5,0.5,normal,64,family
0.49,0.51,cancer,64,family
0.488,0.512,cancer,64,family
0.364,0.636,normal,64,family
0.489,0.511,cancer,64,family
0.714,0.286,cancer,64,family
0.673,0.327,cancer,64,family
0.672,0.328,cancer,64,family
0.463,0.537,cancer,64,family
0.62,0.38,cancer,64,family
0.323,0.677,cancer,64,family
0.158,0.842,normal,64,family
0.465,0.535,cancer,64,family
0.579,0.421,cancer,64,family
0.524,0.476,cancer,64,family
0.55,0.45,cancer,64,family
0.555,0.445,cancer,64,family
0.591,0.409,cancer,64,family
0.44,0.56,normal,64,family
0.445,0.555,normal,64,family
0.575,0.425,cancer,64,family
0.294,0.706,cancer,64,family
0.422,0.578,cancer,64,family
0.706,0.294,cancer,64,family
0.563,0.437,cancer,64,family
0.315,0.685,normal,64,family
0.356,0.644,cancer,64,family
0.605,0.395,cancer,64,family
