cancer,normal,actual,seed,level
0.551,0.449,cancer,3,class
0.447,0.553,normal,3,class
0.288,0.712,cancer,3,class
0.33,0.67,normal,3,class
0.382,0.618,cancer,3,class
0.428,0.572,normal,3,class
0.462,0.538,cancer,3,class
0.613,0.387,normal,3,class
0.512,0.488,cancer,3,class
0.627,0.373,cancer,3,class
0.573,0.427,normal,3,class
0.469,0.531,cancer,3,class
0.456,0.544,normal,3,class
0.512,0.488,normal,3,class
0.472,0.528,normal,3,class
0.481,0.519,cancer,3,class
0.46,0.54,cancer,3,class
0.274,0.726,normal,3,class
0.521,0.479,normal,3,class
0.556,0.444,normal,3,class
0.607,0.393,normal,3,class
0.237,0.763,normal,30,class
0.342,0.658,normal,30,class
0.47,0.53,cancer,30,class
0.56,0.44,normal,30,class
0.472,0.528,cancer,30,class
0.614,0.386,cancer,30,class
0.327,0.673,normal,30,class
0.452,0.548,normal,30,class
0.317,0.683,normal,30,class
0.412,0.588,normal,30,class
0.496,0.504,cancer,30,class
0.407,0.593,normal,30,class
0.3,0.7,normal,30,class
0.358,0.642,normal,30,class
0.441,0.559,normal,30,class
0.539,0.461,normal,30,class
0.327,0.673,normal,30,class
0.326,0.674,normal,30,class
0.367,0.633,cancer,30,class
0.455,0.545,cancer,30,class
0.324,0.676,normal,30,class
0.575,0.425,cancer,30,class
0.305,0.695,normal,30,class
0.524,0.476,cancer,30,class
0.5,0.5,normal,30,class
0.395,0.605,normal,30,class
0.345,0.655,normal,30,class
0.496,0.504,cancer,30,class
0.491,0.509,cancer,30,class
0.379,0.621,cancer,30,class
0.414,0.586,cancer,30,class
0.47,0.53,cancer,30,class
0.379,0.621,cancer,30,class
0.437,0.563,cancer,30,class
0.498,0.502,cancer,30,class
0.422,0.578,normal,30,class
0.443,0.557,cancer,30,class
0.409,0.591,cancer,30,class
0.418,0.582,cancer,30,class
0.291,0.709,cancer,30,class
0.406,0.594,cancer,30,class
0.615,0.385,normal,30,class
0.351,0.649,cancer,30,class
0.588,0.412,cancer,30,class
0.443,0.557,cancer,30,class
0.496,0.504,normal,30,class
0.416,0.584,cancer,30,class
0.421,0.579,cancer,30,class
0.445,0.555,normal,30,class
0.595,0.405,normal,30,class
0.525,0.475,cancer,30,class
0.353,0.647,cancer,30,class
0.421,0.579,cancer,30,class
0.467,0.533,normal,30,class
0.412,0.588,normal,30,class
0.366,0.634,normal,30,class
0.522,0.478,normal,30,class
0.387,0.613,cancer,30,class
0.622,0.378,cancer,30,class
0.628,0.372,cancer,30,class
0.559,0.441,normal,30,class
0.524,0.476,cancer,30,class
0.473,0.527,cancer,30,class
0.54,0.46,cancer,30,class
0.393,0.607,cancer,30,class
0.54,0.46,normal,30,class
0.576,0.424,normal,30,class
0.459,0.541,cancer,30,class
0.287,0.713,normal,30,class
0.356,0.644,normal,30,class
0.326,0.674,normal,30,class
0.321,0.679,cancer,30,class
0.509,0.491,normal,30,class
0.465,0.535,normal,30,class
0.264,0.736,normal,30,class
0.552,0.448,cancer,30,class
0.288,0.712,normal,30,class
0.474,0.526,cancer,30,class
0.485,0.515,normal,30,class
0.753,0.247,cancer,30,class
0.283,0.717,normal,30,class
0.421,0.579,normal,30,class
0.442,0.558,normal,30,class
0.37,0.63,cancer,30,class
0.378,0.622,cancer,30,class
0.419,0.581,normal,30,class
0.467,0.533,normal,30,class
0.616,0.384,normal,30,class
0.57,0.43,normal,30,class
0.348,0.652,normal,30,class
0.457,0.543,normal,30,class
0.609,0.391,cancer,30,class
0.573,0.427,normal,30,class
0.443,0.557,normal,30,class
0.37,0.63,cancer,30,class
0.26,0.74,normal,30,class
0.475,0.525,normal,30,class
0.605,0.395,cancer,31,class
0.544,0.456,normal,31,class
0.556,0.444,cancer,31,class
0.492,0.508,normal,31,class
0.407,0.593,normal,31,class
0.305,0.695,normal,31,class
0.366,0.634,normal,31,class
0.47,0.53,normal,31,class
0.382,0.618,normal,31,class
0.528,0.472,normal,31,class
0.298,0.702,normal,31,class
0.336,0.664,normal,31,class
0.352,0.648,cancer,31,class
0.486,0.514,normal,31,class
0.436,0.564,cancer,31,class
0.671,0.329,normal,31,class
0.465,0.535,cancer,31,class
0.608,0.392,cancer,31,class
0.433,0.567,normal,31,class
0.48,0.52,cancer,31,class
0.589,0.411,cancer,31,class
0.385,0.615,normal,31,class
0.471,0.529,cancer,31,class
0.311,0.689,cancer,31,class
0.614,0.386,cancer,31,class
0.29,0.71,cancer,31,class
0.436,0.564,normal,31,class
0.506,0.494,cancer,31,class
0.549,0.451,cancer,31,class
0.571,0.429,cancer,31,class
0.617,0.383,cancer,31,class
0.317,0.683,cancer,31,class
0.585,0.415,cancer,31,class
0.322,0.678,cancer,31,class
0.445,0.555,cancer,31,class
0.364,0.636,cancer,31,class
0.57,0.43,cancer,31,class
0.557,0.443,normal,31,class
0.515,0.485,normal,31,class
0.516,0.484,cancer,31,class
0.423,0.577,cancer,31,class
0.634,0.366,normal,31,class
0.57,0.43,normal,31,class
0.468,0.532,cancer,31,class
0.296,0.704,cancer,31,class
0.503,0.497,cancer,31,class
0.386,0.614,normal,31,class
0.537,0.463,normal,31,class
0.536,0.464,normal,31,class
0.258,0.742,normal,31,class
0.536,0.464,cancer,31,class
0.301,0.699,cancer,31,class
0.343,0.657,cancer,31,class
0.393,0.607,normal,31,class
0.518,0.482,normal,31,class
0.429,0.571,normal,31,class
0.332,0.668,normal,31,class
0.555,0.445,cancer,31,class
0.391,0.609,cancer,31,class
0.462,0.538,normal,31,class
0.369,0.631,normal,31,class
0.352,0.648,normal,31,class
0.312,0.688,normal,31,class
0.463,0.537,normal,31,class
0.525,0.475,cancer,31,class
0.487,0.513,normal,31,class
0.451,0.549,normal,31,class
0.315,0.685,cancer,31,class
0.407,0.593,normal,31,class
0.614,0.386,cancer,31,class
0.424,0.576,cancer,31,class
0.575,0.425,normal,31,class
0.274,0.726,cancer,31,class
0.496,0.504,normal,31,class
0.385,0.615,normal,31,class
0.556,0.444,cancer,31,class
0.643,0.357,normal,31,class
0.465,0.535,normal,31,class
0.475,0.525,cancer,31,class
0.69,0.31,cancer,31,class
0.366,0.634,cancer,31,class
0.68,0.32,cancer,31,class
0.43,0.57,cancer,31,class
0.636,0.364,normal,31,class
0.585,0.415,normal,31,class
0.366,0.634,normal,31,class
0.663,0.337,normal,31,class
0.544,0.456,normal,31,class
0.532,0.468,cancer,31,class
0.446,0.554,normal,31,class
0.369,0.631,normal,31,class
0.314,0.686,normal,31,class
0.241,0.759,normal,31,class
0.377,0.623,normal,31,class
0.338,0.662,cancer,31,class
0.472,0.528,normal,31,class
0.505,0.495,normal,31,class
0.272,0.728,normal,32,class
0.542,0.458,cancer,32,class
0.38,0.62,normal,32,class
0.459,0.541,normal,32,class
0.23,0.77,normal,32,class
0.535,0.465,normal,32,class
0.477,0.523,normal,32,class
0.371,0.629,normal,32,class
0.379,0.621,normal,32,class
0.308,0.692,normal,32,class
0.32,0.68,normal,32,class
0.673,0.327,normal,32,class
0.248,0.752,normal,32,class
0.338,0.662,normal,32,class
0.415,0.585,normal,32,class
0.289,0.711,normal,32,class
0.571,0.429,normal,32,class
0.276,0.724,normal,32,class
0.543,0.457,cancer,32,class
0.398,0.602,normal,32,class
0.288,0.712,cancer,32,class
0.71,0.29,cancer,32,class
0.535,0.465,cancer,32,class
0.317,0.683,normal,32,class
0.35,0.65,normal,32,class
0.357,0.643,cancer,32,class
0.463,0.537,normal,32,class
0.447,0.553,cancer,32,class
0.625,0.375,cancer,32,class
0.393,0.607,cancer,32,class
0.366,0.634,normal,32,class
0.46,0.54,cancer,32,class
0.488,0.512,cancer,32,class
0.759,0.241,cancer,32,class
0.581,0.419,cancer,32,class
0.67,0.33,cancer,32,class
0.509,0.491,cancer,32,class
0.587,0.413,cancer,32,class
0.641,0.359,cancer,32,class
0.702,0.298,cancer,32,class
0.242,0.758,cancer,32,class
0.159,0.841,normal,32,class
0.238,0.762,cancer,32,class
0.471,0.529,normal,32,class
0.561,0.439,normal,32,class
0.709,0.291,normal,32,class
0.638,0.362,cancer,32,class
0.447,0.553,normal,32,class
0.754,0.246,normal,32,class
0.472,0.528,cancer,32,class
0.489,0.511,cancer,32,class
0.327,0.673,cancer,32,class
0.395,0.605,cancer,32,class
0.722,0.278,cancer,32,class
0.526,0.474,cancer,32,class
0.331,0.669,normal,32,class
0.551,0.449,normal,32,class
0.514,0.486,cancer,32,class
0.206,0.794,normal,32,class
0.319,0.681,cancer,32,class
0.506,0.494,cancer,32,class
0.282,0.718,normal,32,class
0.295,0.705,normal,32,class
0.344,0.656,normal,32,class
0.664,0.336,cancer,32,class
0.68,0.32,normal,32,class
0.377,0.623,cancer,32,class
0.429,0.571,normal,32,class
0.32,0.68,cancer,32,class
0.327,0.673,cancer,32,class
0.509,0.491,cancer,32,class
0.19,0.81,cancer,32,class
0.736,0.264,cancer,32,class
0.537,0.463,cancer,32,class
0.863,0.137,cancer,32,class
0.327,0.673,normal,32,class
0.467,0.533,normal,32,class
0.271,0.729,cancer,32,class
0.235,0.765,normal,32,class
0.443,0.557,normal,32,class
0.481,0.519,cancer,32,class
0.307,0.693,normal,32,class
0.533,0.467,normal,32,class
0.392,0.608,normal,32,class
0.592,0.408,cancer,32,class
0.681,0.319,normal,32,class
0.247,0.753,normal,32,class
0.584,0.416,normal,32,class
0.456,0.544,cancer,32,class
0.347,0.653,cancer,32,class
0.228,0.772,normal,32,class
0.487,0.513,normal,32,class
0.437,0.563,normal,32,class
0.509,0.491,normal,32,class
0.481,0.519,cancer,32,class
0.349,0.651,normal,32,class
0.601,0.399,normal,32,class
0.438,0.562,normal,33,class
0.421,0.579,normal,33,class
0.463,0.537,normal,33,class
0.324,0.676,normal,33,class
0.577,0.423,normal,33,class
0.627,0.373,normal,33,class
0.266,0.734,normal,33,class
0.392,0.608,normal,33,class
0.372,0.628,normal,33,class
0.185,0.815,normal,33,class
0.338,0.662,normal,33,class
0.57,0.43,normal,33,class
0.449,0.551,normal,33,class
0.333,0.667,normal,33,class
0.386,0.614,cancer,33,class
0.401,0.599,normal,33,class
0.543,0.457,cancer,33,class
0.62,0.38,normal,33,class
0.678,0.322,cancer,33,class
0.385,0.615,normal,33,class
0.436,0.564,normal,33,class
0.246,0.754,normal,33,class
0.289,0.711,cancer,33,class
0.436,0.564,cancer,33,class
0.442,0.558,cancer,33,class
0.386,0.614,cancer,33,class
0.326,0.674,cancer,33,class
0.311,0.689,normal,33,class
0.418,0.582,cancer,33,class
0.399,0.601,cancer,33,class
0.586,0.414,cancer,33,class
0.429,0.571,cancer,33,class
0.661,0.339,cancer,33,class
0.626,0.374,cancer,33,class
0.498,0.502,cancer,33,class
0.598,0.402,cancer,33,class
0.34,0.66,cancer,33,class
0.702,0.298,cancer,33,class
0.476,0.524,cancer,33,class
0.45,0.55,cancer,33,class
0.609,0.391,cancer,33,class
0.753,0.247,cancer,33,class
0.48,0.52,cancer,33,class
0.519,0.481,normal,33,class
0.444,0.556,normal,33,class
0.59,0.41,cancer,33,class
0.556,0.444,normal,33,class
0.416,0.584,normal,33,class
0.429,0.571,cancer,33,class
0.674,0.326,cancer,33,class
0.663,0.337,cancer,33,class
0.297,0.703,cancer,33,class
0.31,0.69,cancer,33,class
0.407,0.593,cancer,33,class
0.527,0.473,normal,33,class
0.563,0.437,normal,33,class
0.3,0.7,normal,33,class
0.593,0.407,cancer,33,class
0.46,0.54,normal,33,class
0.407,0.593,normal,33,class
0.467,0.533,normal,33,class
0.379,0.621,cancer,33,class
0.376,0.624,cancer,33,class
0.575,0.425,normal,33,class
0.321,0.679,cancer,33,class
0.292,0.708,cancer,33,class
0.246,0.754,cancer,33,class
0.348,0.652,normal,33,class
0.481,0.519,normal,33,class
0.659,0.341,normal,33,class
0.511,0.489,normal,33,class
0.278,0.722,cancer,33,class
0.451,0.549,normal,33,class
0.441,0.559,cancer,33,class
0.364,0.636,normal,33,class
0.696,0.304,cancer,33,class
0.342,0.658,normal,33,class
0.383,0.617,cancer,33,class
0.345,0.655,normal,33,class
0.464,0.536,normal,33,class
0.703,0.297,normal,33,class
0.561,0.439,cancer,33,class
0.495,0.505,cancer,33,class
0.424,0.576,cancer,33,class
0.359,0.641,normal,33,class
0.468,0.532,normal,33,class
0.328,0.672,normal,33,class
0.255,0.745,normal,33,class
0.471,0.529,normal,33,class
0.657,0.343,normal,33,class
0.421,0.579,cancer,33,class
0.328,0.672,cancer,33,class
0.491,0.509,normal,33,class
0.388,0.612,normal,33,class
0.489,0.511,normal,33,class
0.535,0.465,normal,33,class
0.491,0.509,normal,33,class
0.303,0.697,normal,34,class
0.497,0.503,normal,34,class
0.236,0.764,normal,34,class
0.552,0.448,normal,34,class
0.49,0.51,normal,34,class
0.248,0.752,normal,34,class
0.391,0.609,normal,34,class
0.474,0.526,normal,34,class
0.42,0.58,normal,34,class
0.418,0.582,normal,34,class
0.496,0.504,normal,34,class
0.539,0.461,cancer,34,class
0.466,0.534,normal,34,class
0.448,0.552,normal,34,class
0.392,0.608,normal,34,class
0.551,0.449,normal,34,class
0.323,0.677,normal,34,class
0.349,0.651,cancer,34,class
0.462,0.538,normal,34,class
0.461,0.539,cancer,34,class
0.302,0.698,normal,34,class
0.387,0.613,cancer,34,class
0.292,0.708,cancer,34,class
0.427,0.573,cancer,34,class
0.473,0.527,cancer,34,class
0.415,0.585,normal,34,class
0.4,0.6,normal,34,class
0.53,0.47,cancer,34,class
0.309,0.691,cancer,34,class
0.623,0.377,cancer,34,class
0.422,0.578,cancer,34,class
0.549,0.451,cancer,34,class
0.525,0.475,cancer,34,class
0.542,0.458,cancer,34,class
0.516,0.484,cancer,34,class
0.714,0.286,cancer,34,class
0.225,0.775,cancer,34,class
0.38,0.62,cancer,34,class
0.306,0.694,cancer,34,class
0.465,0.535,cancer,34,class
0.516,0.484,normal,34,class
0.503,0.497,normal,34,class
0.498,0.502,cancer,34,class
0.615,0.385,cancer,34,class
0.443,0.557,cancer,34,class
0.52,0.48,cancer,34,class
0.555,0.445,cancer,34,class
0.492,0.508,normal,34,class
0.449,0.551,normal,34,class
0.302,0.698,cancer,34,class
0.413,0.587,cancer,34,class
0.584,0.416,cancer,34,class
0.446,0.554,normal,34,class
0.607,0.393,normal,34,class
0.425,0.575,normal,34,class
0.458,0.542,normal,34,class
0.551,0.449,normal,34,class
0.397,0.603,normal,34,class
0.643,0.357,normal,34,class
0.512,0.488,cancer,34,class
0.516,0.484,cancer,34,class
0.486,0.514,normal,34,class
0.38,0.62,normal,34,class
0.638,0.362,cancer,34,class
0.318,0.682,normal,34,class
0.262,0.738,cancer,34,class
0.544,0.456,normal,34,class
0.241,0.759,cancer,34,class
0.41,0.59,normal,34,class
0.407,0.593,cancer,34,class
0.469,0.531,normal,34,class
0.507,0.493,cancer,34,class
0.321,0.679,normal,34,class
0.424,0.576,cancer,34,class
0.43,0.57,normal,34,class
0.477,0.523,cancer,34,class
0.453,0.547,cancer,34,class
0.504,0.496,normal,34,class
0.317,0.683,normal,34,class
0.604,0.396,normal,34,class
0.381,0.619,normal,34,class
0.441,0.559,cancer,34,class
0.4,0.6,cancer,34,class
0.583,0.417,cancer,34,class
0.391,0.609,normal,34,class
0.367,0.633,normal,34,class
0.519,0.481,normal,34,class
0.264,0.736,cancer,34,class
0.258,0.742,normal,34,class
0.33,0.67,cancer,34,class
0.31,0.69,normal,34,class
0.665,0.335,normal,34,class
0.392,0.608,normal,34,class
0.392,0.608,cancer,34,class
0.656,0.344,cancer,34,class
0.577,0.423,normal,34,class
0.548,0.452,normal,34,class
0.456,0.544,normal,35,class
0.421,0.579,normal,35,class
0.528,0.472,normal,35,class
0.5,0.5,normal,35,class
0.432,0.568,normal,35,class
0.595,0.405,normal,35,class
0.347,0.653,normal,35,class
0.241,0.759,cancer,35,class
0.571,0.429,cancer,35,class
0.356,0.644,normal,35,class
0.492,0.508,normal,35,class
0.464,0.536,normal,35,class
0.471,0.529,normal,35,class
0.336,0.664,normal,35,class
0.518,0.482,normal,35,class
0.662,0.338,cancer,35,class
0.367,0.633,normal,35,class
0.368,0.632,normal,35,class
0.362,0.638,normal,35,class
0.554,0.446,cancer,35,class
0.353,0.647,normal,35,class
0.343,0.657,cancer,35,class
0.404,0.596,cancer,35,class
0.371,0.629,cancer,35,class
0.437,0.563,cancer,35,class
0.416,0.584,cancer,35,class
0.531,0.469,cancer,35,class
0.373,0.627,cancer,35,class
0.405,0.595,cancer,35,class
0.501,0.499,normal,35,class
0.453,0.547,cancer,35,class
0.326,0.674,normal,35,class
0.61,0.39,cancer,35,class
0.521,0.479,cancer,35,class
0.685,0.315,cancer,35,class
0.372,0.628,cancer,35,class
0.328,0.672,cancer,35,class
0.356,0.644,normal,35,class
0.688,0.312,cancer,35,class
0.504,0.496,normal,35,class
0.406,0.594,cancer,35,class
0.451,0.549,cancer,35,class
0.439,0.561,normal,35,class
0.391,0.609,normal,35,class
0.348,0.652,normal,35,class
0.464,0.536,cancer,35,class
0.655,0.345,cancer,35,class
0.352,0.648,cancer,35,class
0.526,0.474,cancer,35,class
0.573,0.427,cancer,35,class
0.513,0.487,normal,35,class
0.32,0.68,cancer,35,class
0.346,0.654,cancer,35,class
0.655,0.345,cancer,35,class
0.489,0.511,normal,35,class
0.459,0.541,cancer,35,class
0.357,0.643,normal,35,class
0.47,0.53,cancer,35,class
0.301,0.699,cancer,35,class
0.484,0.516,cancer,35,class
0.209,0.791,normal,35,class
0.586,0.414,cancer,35,class
0.703,0.297,normal,35,class
0.326,0.674,normal,35,class
0.608,0.392,cancer,35,class
0.461,0.539,normal,35,class
0.456,0.544,normal,35,class
0.42,0.58,cancer,35,class
0.314,0.686,cancer,35,class
0.458,0.542,normal,35,class
0.413,0.587,cancer,35,class
0.412,0.588,normal,35,class
0.651,0.349,cancer,35,class
0.418,0.582,normal,35,class
0.384,0.616,normal,35,class
0.472,0.528,normal,35,class
0.36,0.64,normal,35,class
0.336,0.664,normal,35,class
0.453,0.547,cancer,35,class
0.517,0.483,normal,35,class
0.32,0.68,normal,35,class
0.486,0.514,normal,35,class
0.505,0.495,normal,35,class
0.433,0.567,normal,35,class
0.436,0.564,normal,35,class
0.354,0.646,cancer,35,class
0.416,0.584,normal,35,class
0.413,0.587,normal,35,class
0.438,0.562,cancer,35,class
0.469,0.531,cancer,35,class
0.313,0.687,normal,35,class
0.442,0.558,cancer,35,class
0.537,0.463,normal,35,class
0.26,0.74,normal,35,class
0.255,0.745,normal,35,class
0.525,0.475,normal,35,class
0.494,0.506,cancer,35,class
0.601,0.399,cancer,36,class
0.44,0.56,normal,36,class
0.509,0.491,normal,36,class
0.502,0.498,cancer,36,class
0.34,0.66,normal,36,class
0.432,0.568,normal,36,class
0.455,0.545,normal,36,class
0.68,0.32,normal,36,class
0.4,0.6,normal,36,class
0.225,0.775,cancer,36,class
0.458,0.542,normal,36,class
0.711,0.289,normal,36,class
0.32,0.68,normal,36,class
0.239,0.761,normal,36,class
0.494,0.506,normal,36,class
0.547,0.453,cancer,36,class
0.571,0.429,cancer,36,class
0.438,0.562,cancer,36,class
0.387,0.613,normal,36,class
0.642,0.358,cancer,36,class
0.267,0.733,cancer,36,class
0.42,0.58,normal,36,class
0.572,0.428,cancer,36,class
0.456,0.544,normal,36,class
0.6,0.4,cancer,36,class
0.476,0.524,cancer,36,class
0.296,0.704,cancer,36,class
0.653,0.347,cancer,36,class
0.424,0.576,cancer,36,class
0.393,0.607,cancer,36,class
0.29,0.71,cancer,36,class
0.602,0.398,cancer,36,class
0.394,0.606,cancer,36,class
0.411,0.589,cancer,36,class
0.479,0.521,cancer,36,class
0.453,0.547,cancer,36,class
0.547,0.453,cancer,36,class
0.482,0.518,cancer,36,class
0.427,0.573,cancer,36,class
0.498,0.502,normal,36,class
0.519,0.481,normal,36,class
0.468,0.532,normal,36,class
0.432,0.568,cancer,36,class
0.332,0.668,cancer,36,class
0.567,0.433,normal,36,class
0.509,0.491,normal,36,class
0.485,0.515,normal,36,class
0.594,0.406,normal,36,class
0.39,0.61,normal,36,class
0.269,0.731,cancer,36,class
0.537,0.463,cancer,36,class
0.483,0.517,normal,36,class
0.495,0.505,cancer,36,class
0.419,0.581,normal,36,class
0.637,0.363,normal,36,class
0.421,0.579,normal,36,class
0.524,0.476,cancer,36,class
0.452,0.548,normal,36,class
0.527,0.473,cancer,36,class
0.58,0.42,cancer,36,class
0.508,0.492,cancer,36,class
0.376,0.624,cancer,36,class
0.415,0.585,normal,36,class
0.673,0.327,cancer,36,class
0.401,0.599,normal,36,class
0.252,0.748,cancer,36,class
0.395,0.605,normal,36,class
0.468,0.532,normal,36,class
0.539,0.461,normal,36,class
0.552,0.448,normal,36,class
0.512,0.488,cancer,36,class
0.698,0.302,cancer,36,class
0.373,0.627,normal,36,class
0.547,0.453,cancer,36,class
0.569,0.431,cancer,36,class
0.517,0.483,cancer,36,class
0.591,0.409,normal,36,class
0.48,0.52,normal,36,class
0.413,0.587,normal,36,class
0.438,0.562,normal,36,class
0.351,0.649,normal,36,class
0.485,0.515,cancer,36,class
0.467,0.533,normal,36,class
0.422,0.578,normal,36,class
0.343,0.657,normal,36,class
0.515,0.485,cancer,36,class
0.578,0.422,cancer,36,class
0.525,0.475,normal,36,class
0.338,0.662,normal,36,class
0.25,0.75,normal,36,class
0.531,0.469,normal,36,class
0.399,0.601,normal,36,class
0.524,0.476,normal,36,class
0.618,0.382,cancer,36,class
0.548,0.452,normal,36,class
0.57,0.43,normal,36,class
0.496,0.504,normal,36,class
0.289,0.711,normal,37,class
0.525,0.475,cancer,37,class
0.514,0.486,normal,37,class
0.456,0.544,cancer,37,class
0.532,0.468,normal,37,class
0.465,0.535,cancer,37,class
0.464,0.536,cancer,37,class
0.512,0.488,normal,37,class
0.447,0.553,normal,37,class
0.402,0.598,normal,37,class
0.506,0.494,normal,37,class
0.61,0.39,normal,37,class
0.365,0.635,normal,37,class
0.392,0.608,normal,37,class
0.411,0.589,normal,37,class
0.378,0.622,normal,37,class
0.379,0.621,normal,37,class
0.556,0.444,normal,37,class
0.411,0.589,normal,37,class
0.439,0.561,normal,37,class
0.329,0.671,normal,37,class
0.33,0.67,normal,37,class
0.468,0.532,cancer,37,class
0.475,0.525,cancer,37,class
0.36,0.64,normal,37,class
0.47,0.53,cancer,37,class
0.332,0.668,normal,37,class
0.338,0.662,normal,37,class
0.544,0.456,cancer,37,class
0.279,0.721,cancer,37,class
0.322,0.678,cancer,37,class
0.402,0.598,normal,37,class
0.42,0.58,cancer,37,class
0.574,0.426,cancer,37,class
0.449,0.551,cancer,37,class
0.397,0.603,cancer,37,class
0.536,0.464,cancer,37,class
0.443,0.557,cancer,37,class
0.529,0.471,cancer,37,class
0.271,0.729,cancer,37,class
0.462,0.538,cancer,37,class
0.615,0.385,normal,37,class
0.288,0.712,cancer,37,class
0.375,0.625,normal,37,class
0.691,0.309,cancer,37,class
0.604,0.396,cancer,37,class
0.492,0.508,cancer,37,class
0.455,0.545,normal,37,class
0.482,0.518,normal,37,class
0.358,0.642,normal,37,class
0.451,0.549,cancer,37,class
0.485,0.515,normal,37,class
0.536,0.464,cancer,37,class
0.658,0.342,cancer,37,class
0.41,0.59,cancer,37,class
0.598,0.402,cancer,37,class
0.368,0.632,normal,37,class
0.334,0.666,cancer,37,class
0.478,0.522,cancer,37,class
0.511,0.489,cancer,37,class
0.422,0.578,normal,37,class
0.567,0.433,normal,37,class
0.35,0.65,cancer,37,class
0.331,0.669,cancer,37,class
0.306,0.694,normal,37,class
0.594,0.406,cancer,37,class
0.529,0.471,normal,37,class
0.386,0.614,normal,37,class
0.53,0.47,cancer,37,class
0.362,0.638,cancer,37,class
0.479,0.521,cancer,37,class
0.398,0.602,normal,37,class
0.448,0.552,normal,37,class
0.502,0.498,normal,37,class
0.598,0.402,normal,37,class
0.371,0.629,normal,37,class
0.346,0.654,normal,37,class
0.367,0.633,cancer,37,class
0.34,0.66,normal,37,class
0.398,0.602,cancer,37,class
0.311,0.689,cancer,37,class
0.783,0.217,cancer,37,class
0.418,0.582,normal,37,class
0.751,0.249,cancer,37,class
0.406,0.594,normal,37,class
0.559,0.441,normal,37,class
0.545,0.455,normal,37,class
0.581,0.419,cancer,37,class
0.544,0.456,cancer,37,class
0.472,0.528,normal,37,class
0.499,0.501,normal,37,class
0.34,0.66,cancer,37,class
0.443,0.557,normal,37,class
0.443,0.557,normal,37,class
0.441,0.559,normal,37,class
0.492,0.508,normal,37,class
0.54,0.46,normal,37,class
0.319,0.681,normal,38,class
0.458,0.542,cancer,38,class
0.627,0.373,normal,38,class
0.508,0.492,cancer,38,class
0.378,0.622,cancer,38,class
0.372,0.628,normal,38,class
0.272,0.728,normal,38,class
0.588,0.412,normal,38,class
0.408,0.592,normal,38,class
0.57,0.43,cancer,38,class
0.661,0.339,normal,38,class
0.449,0.551,normal,38,class
0.235,0.765,normal,38,class
0.464,0.536,normal,38,class
0.398,0.602,normal,38,class
0.306,0.694,normal,38,class
0.472,0.528,normal,38,class
0.447,0.553,normal,38,class
0.279,0.721,cancer,38,class
0.374,0.626,normal,38,class
0.308,0.692,cancer,38,class
0.581,0.419,cancer,38,class
0.434,0.566,normal,38,class
0.404,0.596,cancer,38,class
0.425,0.575,cancer,38,class
0.474,0.526,cancer,38,class
0.419,0.581,normal,38,class
0.514,0.486,cancer,38,class
0.28,0.72,cancer,38,class
0.349,0.651,normal,38,class
0.742,0.258,cancer,38,class
0.497,0.503,cancer,38,class
0.341,0.659,normal,38,class
0.336,0.664,cancer,38,class
0.692,0.308,normal,38,class
0.267,0.733,cancer,38,class
0.254,0.746,cancer,38,class
0.456,0.544,cancer,38,class
0.452,0.548,normal,38,class
0.5,0.5,normal,38,class
0.314,0.686,normal,38,class
0.572,0.428,cancer,38,class
0.373,0.627,cancer,38,class
0.38,0.62,cancer,38,class
0.688,0.312,cancer,38,class
0.397,0.603,cancer,38,class
0.382,0.618,normal,38,class
0.641,0.359,cancer,38,class
0.478,0.522,cancer,38,class
0.539,0.461,cancer,38,class
0.611,0.389,cancer,38,class
0.589,0.411,normal,38,class
0.372,0.628,cancer,38,class
0.471,0.529,cancer,38,class
0.283,0.717,cancer,38,class
0.5,0.5,normal,38,class
0.545,0.455,normal,38,class
0.367,0.633,normal,38,class
0.533,0.467,normal,38,class
0.252,0.748,cancer,38,class
0.627,0.373,normal,38,class
0.289,0.711,normal,38,class
0.421,0.579,normal,38,class
0.376,0.624,normal,38,class
0.58,0.42,normal,38,class
0.37,0.63,normal,38,class
0.468,0.532,cancer,38,class
0.641,0.359,cancer,38,class
0.368,0.632,cancer,38,class
0.531,0.469,cancer,38,class
0.547,0.453,normal,38,class
0.511,0.489,cancer,38,class
0.461,0.539,normal,38,class
0.252,0.748,cancer,38,class
0.407,0.593,cancer,38,class
0.285,0.715,cancer,38,class
0.721,0.279,cancer,38,class
0.416,0.584,normal,38,class
0.654,0.346,cancer,38,class
0.254,0.746,normal,38,class
0.384,0.616,normal,38,class
0.367,0.633,normal,38,class
0.482,0.518,normal,38,class
0.318,0.682,normal,38,class
0.65,0.35,normal,38,class
0.5,0.5,cancer,38,class
0.411,0.589,normal,38,class
0.476,0.524,cancer,38,class
0.312,0.688,normal,38,class
0.581,0.419,normal,38,class
0.365,0.635,cancer,38,class
0.497,0.503,normal,38,class
0.408,0.592,normal,38,class
0.536,0.464,cancer,38,class
0.496,0.504,normal,38,class
0.469,0.531,normal,38,class
0.448,0.552,normal,38,class
0.354,0.646,normal,39,class
0.382,0.618,normal,39,class
0.225,0.775,cancer,39,class
0.432,0.568,normal,39,class
0.319,0.681,normal,39,class
0.366,0.634,normal,39,class
0.455,0.545,normal,39,class
0.272,0.728,normal,39,class
0.643,0.357,normal,39,class
0.29,0.71,normal,39,class
