cancer,normal,actual,seed,level
0.464,0.536,normal,27,order
0.419,0.581,cancer,27,order
0.559,0.441,normal,27,order
0.436,0.564,normal,27,order
0.362,0.638,normal,27,order
0.306,0.694,cancer,27,order
0.398,0.602,normal,27,order
0.343,0.657,normal,27,order
0.461,0.539,cancer,27,order
0.407,0.593,normal,27,order
0.554,0.446,cancer,27,order
0.521,0.479,normal,27,order
0.505,0.495,normal,27,order
0.494,0.506,normal,27,order
0.461,0.539,cancer,27,order
0.545,0.455,normal,27,order
0.604,0.396,normal,27,order
0.476,0.524,cancer,27,order
0.391,0.609,normal,27,order
0.3,0.7,cancer,27,order
0.48,0.52,normal,27,order
0.506,0.494,normal,28,order
0.445,0.555,cancer,28,order
0.444,0.556,normal,28,order
0.205,0.795,normal,28,order
0.346,0.654,normal,28,order
0.745,0.255,cancer,28,order
0.553,0.447,normal,28,order
0.45,0.55,normal,28,order
0.452,0.548,normal,28,order
0.385,0.615,normal,28,order
0.667,0.333,normal,28,order
0.545,0.455,normal,28,order
0.259,0.741,normal,28,order
0.777,0.223,normal,28,order
0.689,0.311,cancer,28,order
0.307,0.693,normal,28,order
0.6,0.4,normal,28,order
0.526,0.474,normal,28,order
0.461,0.539,normal,28,order
0.529,0.471,cancer,28,order
0.465,0.535,cancer,28,order
0.566,0.434,cancer,28,order
0.26,0.74,normal,28,order
0.44,0.56,normal,28,order
0.42,0.58,normal,28,order
0.238,0.762,normal,28,order
0.749,0.251,cancer,28,order
0.716,0.284,cancer,28,order
0.495,0.505,cancer,28,order
0.405,0.595,cancer,28,order
0.6,0.4,cancer,28,order
0.415,0.585,cancer,28,order
0.28,0.72,cancer,28,order
0.409,0.591,cancer,28,order
0.228,0.772,normal,28,order
0.653,0.347,cancer,28,order
0.558,0.442,normal,28,order
0.322,0.678,cancer,28,order
0.553,0.447,normal,28,order
0.498,0.502,cancer,28,order
0.648,0.352,cancer,28,order
0.688,0.312,normal,28,order
0.362,0.638,normal,28,order
0.473,0.527,normal,28,order
0.544,0.456,cancer,28,order
0.565,0.435,cancer,28,order
0.29,0.71,cancer,28,order
0.506,0.494,cancer,28,order
0.694,0.306,cancer,28,order
0.361,0.639,cancer,28,order
0.497,0.503,cancer,28,order
0.555,0.445,normal,28,order
0.463,0.537,normal,28,order
0.379,0.621,normal,28,order
0.484,0.516,normal,28,order
0.501,0.499,cancer,28,order
0.322,0.678,normal,28,order
0.358,0.642,cancer,28,order
0.757,0.243,cancer,28,order
0.733,0.267,normal,28,order
0.484,0.516,normal,28,order
0.544,0.456,normal,28,order
0.429,0.571,normal,28,order
0.458,0.542,normal,28,order
0.569,0.431,cancer,28,order
0.362,0.638,cancer,28,order
0.52,0.48,normal,28,order
0.284,0.716,cancer,28,order
0.566,0.434,cancer,28,order
0.334,0.666,normal,28,order
0.533,0.467,normal,28,order
0.215,0.785,cancer,28,order
0.39,0.61,normal,28,order
0.444,0.556,normal,28,order
0.414,0.586,normal,28,order
0.176,0.824,normal,28,order
0.489,0.511,cancer,28,order
0.481,0.519,cancer,28,order
0.692,0.308,cancer,28,order
0.838,0.162,cancer,28,order
0.238,0.762,normal,28,order
0.441,0.559,cancer,28,order
0.246,0.754,normal,28,order
0.274,0.726,normal,28,order
0.478,0.522,cancer,28,order
0.458,0.542,cancer,28,order
0.604,0.396,normal,28,order
0.523,0.477,cancer,28,order
0.564,0.436,cancer,28,order
0.549,0.451,normal,28,order
0.657,0.343,cancer,28,order
0.266,0.734,normal,28,order
0.518,0.482,normal,28,order
0.462,0.538,cancer,28,order
0.246,0.754,cancer,28,order
0.526,0.474,normal,28,order
0.713,0.287,normal,28,order
0.435,0.565,normal,29,order
0.435,0.565,cancer,29,order
0.352,0.648,normal,29,order
0.523,0.477,cancer,29,order
0.439,0.561,normal,29,order
0.464,0.536,normal,29,order
0.563,0.437,normal,29,order
0.447,0.553,normal,29,order
0.359,0.641,normal,29,order
0.602,0.398,cancer,29,order
0.222,0.778,cancer,29,order
0.34,0.66,normal,29,order
0.416,0.584,normal,29,order
0.289,0.711,normal,29,order
0.402,0.598,normal,29,order
0.362,0.638,normal,29,order
0.467,0.533,cancer,29,order
0.261,0.739,normal,29,order
0.392,0.608,normal,29,order
0.445,0.555,normal,29,order
0.6,0.4,cancer,29,order
0.359,0.641,normal,29,order
0.56,0.44,cancer,29,order
0.469,0.531,cancer,29,order
0.342,0.658,normal,29,order
0.351,0.649,cancer,29,order
0.469,0.531,cancer,29,order
0.333,0.667,cancer,29,order
0.457,0.543,cancer,29,order
0.556,0.444,cancer,29,order
0.407,0.593,cancer,29,order
0.391,0.609,cancer,29,order
0.534,0.466,cancer,29,order
0.434,0.566,normal,29,order
0.471,0.529,cancer,29,order
0.32,0.68,cancer,29,order
0.531,0.469,cancer,29,order
0.574,0.426,cancer,29,order
0.577,0.423,cancer,29,order
0.33,0.67,cancer,29,order
0.561,0.439,cancer,29,order
0.38,0.62,cancer,29,order
0.252,0.748,cancer,29,order
0.527,0.473,cancer,29,order
0.495,0.505,cancer,29,order
0.507,0.493,normal,29,order
0.335,0.665,normal,29,order
0.471,0.529,cancer,29,order
0.607,0.393,normal,29,order
0.513,0.487,cancer,29,order
0.704,0.296,cancer,29,order
0.362,0.638,cancer,29,order
0.381,0.619,normal,29,order
0.379,0.621,cancer,29,order
0.458,0.542,cancer,29,order
0.401,0.599,normal,29,order
0.347,0.653,normal,29,order
0.376,0.624,normal,29,order
0.601,0.399,cancer,29,order
0.522,0.478,normal,29,order
0.431,0.569,normal,29,order
0.377,0.623,normal,29,order
0.493,0.507,normal,29,order
0.26,0.74,cancer,29,order
0.663,0.337,normal,29,order
0.39,0.61,normal,29,order
0.507,0.493,normal,29,order
0.657,0.343,normal,29,order
0.455,0.545,normal,29,order
0.38,0.62,cancer,29,order
0.367,0.633,normal,29,order
0.37,0.63,normal,29,order
0.467,0.533,cancer,29,order
0.489,0.511,cancer,29,order
0.445,0.555,cancer,29,order
0.459,0.541,cancer,29,order
0.504,0.496,cancer,29,order
0.271,0.729,normal,29,order
0.372,0.628,normal,29,order
0.588,0.412,normal,29,order
0.526,0.474,normal,29,order
0.513,0.487,cancer,29,order
0.249,0.751,normal,29,order
0.473,0.527,normal,29,order
0.573,0.427,normal,29,order
0.484,0.516,normal,29,order
0.533,0.467,normal,29,order
0.316,0.684,normal,29,order
0.348,0.652,normal,29,order
0.26,0.74,normal,29,order
0.413,0.587,normal,29,order
0.325,0.675,cancer,29,order
0.377,0.623,normal,29,order
0.736,0.264,cancer,29,order
0.569,0.431,normal,29,order
0.459,0.541,normal,29,order
0.514,0.486,cancer,29,order
0.389,0.611,cancer,3,order
0.477,0.523,normal,3,order
0.701,0.299,normal,3,order
0.535,0.465,normal,3,order
0.394,0.606,normal,3,order
0.266,0.734,normal,3,order
0.504,0.496,normal,3,order
0.585,0.415,normal,3,order
0.475,0.525,normal,3,order
0.411,0.589,normal,3,order
0.393,0.607,normal,3,order
0.302,0.698,normal,3,order
0.757,0.243,normal,3,order
0.496,0.504,normal,3,order
0.47,0.53,cancer,3,order
0.322,0.678,normal,3,order
0.292,0.708,normal,3,order
0.473,0.527,normal,3,order
0.401,0.599,cancer,3,order
0.529,0.471,cancer,3,order
0.527,0.473,cancer,3,order
0.345,0.655,normal,3,order
0.602,0.398,cancer,3,order
0.428,0.572,normal,3,order
0.414,0.586,cancer,3,order
0.553,0.447,cancer,3,order
0.671,0.329,cancer,3,order
0.38,0.62,cancer,3,order
0.501,0.499,normal,3,order
0.385,0.615,normal,3,order
0.406,0.594,cancer,3,order
0.404,0.596,cancer,3,order
0.497,0.503,normal,3,order
0.464,0.536,normal,3,order
0.405,0.595,normal,3,order
0.489,0.511,cancer,3,order
0.56,0.44,cancer,3,order
0.409,0.591,normal,3,order
0.496,0.504,cancer,3,order
0.54,0.46,cancer,3,order
0.731,0.269,cancer,3,order
0.408,0.592,cancer,3,order
0.476,0.524,normal,3,order
0.38,0.62,cancer,3,order
0.464,0.536,normal,3,order
0.501,0.499,cancer,3,order
0.556,0.444,cancer,3,order
0.451,0.549,cancer,3,order
0.536,0.464,normal,3,order
0.544,0.456,cancer,3,order
0.594,0.406,cancer,3,order
0.403,0.597,cancer,3,order
0.486,0.514,cancer,3,order
0.524,0.476,normal,3,order
0.493,0.507,cancer,3,order
0.627,0.373,cancer,3,order
0.462,0.538,cancer,3,order
0.434,0.566,cancer,3,order
0.365,0.635,normal,3,order
0.356,0.644,normal,3,order
0.603,0.397,cancer,3,order
0.422,0.578,normal,3,order
0.562,0.438,cancer,3,order
0.27,0.73,cancer,3,order
0.583,0.417,cancer,3,order
0.472,0.528,normal,3,order
0.438,0.562,normal,3,order
0.394,0.606,normal,3,order
0.349,0.651,normal,3,order
0.535,0.465,normal,3,order
0.364,0.636,normal,3,order
0.532,0.468,normal,3,order
0.5,0.5,normal,3,order
0.7,0.3,cancer,3,order
0.383,0.617,normal,3,order
0.518,0.482,cancer,3,order
0.36,0.64,normal,3,order
0.368,0.632,normal,3,order
0.332,0.668,normal,3,order
0.69,0.31,cancer,3,order
0.356,0.644,normal,3,order
0.485,0.515,cancer,3,order
0.385,0.615,normal,3,order
0.599,0.401,normal,3,order
0.649,0.351,cancer,3,order
0.468,0.532,normal,3,order
0.656,0.344,cancer,3,order
0.54,0.46,cancer,3,order
0.513,0.487,cancer,3,order
0.485,0.515,normal,3,order
0.505,0.495,cancer,3,order
0.478,0.522,normal,3,order
0.473,0.527,cancer,3,order
0.309,0.691,normal,3,order
0.294,0.706,normal,3,order
0.469,0.531,normal,3,order
0.568,0.432,cancer,3,order
0.218,0.782,normal,30,order
0.269,0.731,normal,30,order
0.45,0.55,normal,30,order
0.411,0.589,cancer,30,order
0.589,0.411,cancer,30,order
0.217,0.783,normal,30,order
0.376,0.624,normal,30,order
0.394,0.606,normal,30,order
0.437,0.563,normal,30,order
0.628,0.372,cancer,30,order
0.335,0.665,normal,30,order
0.265,0.735,normal,30,order
0.428,0.572,normal,30,order
0.468,0.532,normal,30,order
0.328,0.672,normal,30,order
0.356,0.644,normal,30,order
0.367,0.633,cancer,30,order
0.417,0.583,normal,30,order
0.609,0.391,cancer,30,order
0.379,0.621,cancer,30,order
0.418,0.582,normal,30,order
0.617,0.383,cancer,30,order
0.361,0.639,normal,30,order
0.508,0.492,cancer,30,order
0.414,0.586,cancer,30,order
0.379,0.621,cancer,30,order
0.378,0.622,cancer,30,order
0.564,0.436,cancer,30,order
0.327,0.673,normal,30,order
0.437,0.563,cancer,30,order
0.688,0.312,cancer,30,order
0.584,0.416,cancer,30,order
0.654,0.346,normal,30,order
0.569,0.431,cancer,30,order
0.307,0.693,normal,30,order
0.328,0.672,normal,30,order
0.506,0.494,normal,30,order
0.637,0.363,normal,30,order
0.564,0.436,cancer,30,order
0.574,0.426,cancer,30,order
0.386,0.614,cancer,30,order
0.449,0.551,cancer,30,order
0.405,0.595,cancer,30,order
0.504,0.496,normal,30,order
0.371,0.629,normal,30,order
0.582,0.418,cancer,30,order
0.392,0.608,cancer,30,order
0.458,0.542,normal,30,order
0.344,0.656,cancer,30,order
0.627,0.373,cancer,30,order
0.396,0.604,normal,30,order
0.605,0.395,cancer,30,order
0.238,0.762,cancer,30,order
0.521,0.479,cancer,30,order
0.58,0.42,cancer,30,order
0.45,0.55,normal,30,order
0.287,0.713,cancer,30,order
0.609,0.391,normal,30,order
0.461,0.539,cancer,30,order
0.368,0.632,normal,30,order
0.633,0.367,normal,30,order
0.342,0.658,normal,30,order
0.54,0.46,normal,30,order
0.407,0.593,normal,30,order
0.454,0.546,cancer,30,order
0.648,0.352,cancer,30,order
0.589,0.411,cancer,30,order
0.315,0.685,cancer,30,order
0.67,0.33,cancer,30,order
0.409,0.591,normal,30,order
0.348,0.652,cancer,30,order
0.545,0.455,normal,30,order
0.456,0.544,normal,30,order
0.747,0.253,cancer,30,order
0.618,0.382,normal,30,order
0.235,0.765,cancer,30,order
0.421,0.579,normal,30,order
0.41,0.59,normal,30,order
0.37,0.63,cancer,30,order
0.386,0.614,cancer,30,order
0.636,0.364,cancer,30,order
0.39,0.61,cancer,30,order
0.7,0.3,cancer,30,order
0.347,0.653,normal,30,order
0.291,0.709,normal,30,order
0.437,0.563,normal,30,order
0.462,0.538,normal,30,order
0.446,0.554,normal,30,order
0.587,0.413,normal,30,order
0.436,0.564,cancer,30,order
0.525,0.475,normal,30,order
0.667,0.333,normal,30,order
0.401,0.599,normal,30,order
0.333,0.667,normal,30,order
0.348,0.652,normal,30,order
0.625,0.375,normal,30,order
0.541,0.459,normal,30,order
0.463,0.537,cancer,31,order
0.579,0.421,cancer,31,order
0.395,0.605,normal,31,order
0.292,0.708,normal,31,order
0.528,0.472,cancer,31,order
0.42,0.58,normal,31,order
0.531,0.469,normal,31,order
0.294,0.706,normal,31,order
0.484,0.516,normal,31,order
0.415,0.585,normal,31,order
0.551,0.449,normal,31,order
0.358,0.642,normal,31,order
0.634,0.366,cancer,31,order
0.248,0.752,normal,31,order
0.565,0.435,cancer,31,order
0.433,0.567,normal,31,order
0.635,0.365,cancer,31,order
0.647,0.353,normal,31,order
0.602,0.398,cancer,31,order
0.367,0.633,normal,31,order
0.438,0.562,cancer,31,order
0.561,0.439,cancer,31,order
0.394,0.606,normal,31,order
0.486,0.514,cancer,31,order
0.471,0.529,cancer,31,order
0.279,0.721,cancer,31,order
0.419,0.581,normal,31,order
0.635,0.365,cancer,31,order
0.465,0.535,cancer,31,order
0.42,0.58,cancer,31,order
0.446,0.554,cancer,31,order
0.552,0.448,cancer,31,order
0.32,0.68,cancer,31,order
0.441,0.559,normal,31,order
0.492,0.508,normal,31,order
0.489,0.511,cancer,31,order
0.529,0.471,normal,31,order
0.546,0.454,cancer,31,order
0.513,0.487,cancer,31,order
0.427,0.573,normal,31,order
0.442,0.558,cancer,31,order
0.393,0.607,cancer,31,order
0.497,0.503,normal,31,order
0.477,0.523,cancer,31,order
0.445,0.555,normal,31,order
0.37,0.63,normal,31,order
0.489,0.511,normal,31,order
0.457,0.543,normal,31,order
0.416,0.584,normal,31,order
0.396,0.604,normal,31,order
0.511,0.489,cancer,31,order
0.32,0.68,normal,31,order
0.558,0.442,cancer,31,order
0.246,0.754,cancer,31,order
0.406,0.594,normal,31,order
0.294,0.706,normal,31,order
0.688,0.312,cancer,31,order
0.421,0.579,normal,31,order
0.622,0.378,normal,31,order
0.44,0.56,cancer,31,order
0.6,0.4,normal,31,order
0.58,0.42,normal,31,order
0.494,0.506,normal,31,order
0.411,0.589,normal,31,order
0.468,0.532,normal,31,order
0.317,0.683,cancer,31,order
0.502,0.498,cancer,31,order
0.658,0.342,cancer,31,order
0.474,0.526,normal,31,order
0.357,0.643,cancer,31,order
0.415,0.585,normal,31,order
0.297,0.703,normal,31,order
0.552,0.448,normal,31,order
0.556,0.444,cancer,31,order
0.689,0.311,cancer,31,order
0.469,0.531,normal,31,order
0.528,0.472,normal,31,order
0.247,0.753,cancer,31,order
0.384,0.616,cancer,31,order
0.394,0.606,cancer,31,order
0.538,0.462,cancer,31,order
0.408,0.592,cancer,31,order
0.411,0.589,normal,31,order
0.46,0.54,normal,31,order
0.532,0.468,normal,31,order
0.562,0.438,cancer,31,order
0.662,0.338,cancer,31,order
0.568,0.432,cancer,31,order
0.545,0.455,normal,31,order
0.388,0.612,normal,31,order
0.487,0.513,cancer,31,order
0.374,0.626,normal,31,order
0.436,0.564,normal,31,order
0.295,0.705,normal,31,order
0.32,0.68,cancer,31,order
0.483,0.517,normal,31,order
0.416,0.584,normal,31,order
0.249,0.751,normal,32,order
0.525,0.475,cancer,32,order
0.474,0.526,normal,32,order
0.334,0.666,normal,32,order
0.245,0.755,normal,32,order
0.486,0.514,normal,32,order
0.48,0.52,normal,32,order
0.425,0.575,normal,32,order
0.381,0.619,normal,32,order
0.477,0.523,normal,32,order
0.28,0.72,normal,32,order
0.544,0.456,normal,32,order
0.306,0.694,normal,32,order
0.412,0.588,normal,32,order
0.361,0.639,normal,32,order
0.483,0.517,normal,32,order
0.554,0.446,cancer,32,order
0.344,0.656,normal,32,order
0.458,0.542,cancer,32,order
0.349,0.651,normal,32,order
0.575,0.425,cancer,32,order
0.416,0.584,cancer,32,order
0.307,0.693,normal,32,order
0.378,0.622,cancer,32,order
0.463,0.537,normal,32,order
0.545,0.455,cancer,32,order
0.436,0.564,normal,32,order
0.603,0.397,cancer,32,order
0.367,0.633,normal,32,order
0.415,0.585,cancer,32,order
0.486,0.514,cancer,32,order
0.485,0.515,cancer,32,order
0.454,0.546,cancer,32,order
0.521,0.479,cancer,32,order
0.752,0.248,cancer,32,order
0.419,0.581,normal,32,order
0.516,0.484,cancer,32,order
0.462,0.538,cancer,32,order
0.582,0.418,cancer,32,order
0.728,0.272,cancer,32,order
0.473,0.527,cancer,32,order
0.585,0.415,cancer,32,order
0.609,0.391,cancer,32,order
0.297,0.703,cancer,32,order
0.209,0.791,normal,32,order
0.4,0.6,cancer,32,order
0.361,0.639,cancer,32,order
0.251,0.749,cancer,32,order
0.66,0.34,normal,32,order
0.407,0.593,normal,32,order
0.517,0.483,normal,32,order
0.632,0.368,normal,32,order
0.681,0.319,normal,32,order
0.388,0.612,cancer,32,order
0.437,0.563,cancer,32,order
0.482,0.518,cancer,32,order
0.534,0.466,normal,32,order
0.705,0.295,cancer,32,order
0.317,0.683,normal,32,order
0.394,0.606,normal,32,order
0.663,0.337,cancer,32,order
0.428,0.572,normal,32,order
0.439,0.561,cancer,32,order
0.558,0.442,cancer,32,order
0.562,0.438,cancer,32,order
0.648,0.352,cancer,32,order
0.488,0.512,normal,32,order
0.554,0.446,normal,32,order
0.504,0.496,cancer,32,order
0.365,0.635,normal,32,order
0.438,0.562,normal,32,order
0.453,0.547,cancer,32,order
0.452,0.548,cancer,32,order
0.496,0.504,normal,32,order
0.409,0.591,cancer,32,order
0.376,0.624,normal,32,order
0.558,0.442,cancer,32,order
0.301,0.699,cancer,32,order
0.598,0.402,cancer,32,order
0.467,0.533,normal,32,order
0.235,0.765,cancer,32,order
0.39,0.61,normal,32,order
0.476,0.524,cancer,32,order
0.435,0.565,normal,32,order
0.598,0.402,normal,32,order
0.66,0.34,normal,32,order
0.413,0.587,normal,32,order
0.546,0.454,cancer,32,order
0.524,0.476,normal,32,order
0.474,0.526,normal,32,order
0.375,0.625,normal,32,order
0.312,0.688,normal,32,order
0.469,0.531,normal,32,order
0.396,0.604,normal,32,order
0.412,0.588,normal,32,order
0.353,0.647,cancer,32,order
0.458,0.542,normal,32,order
0.482,0.518,normal,33,order
0.341,0.659,normal,33,order
0.544,0.456,normal,33,order
0.432,0.568,normal,33,order
0.327,0.673,normal,33,order
0.498,0.502,normal,33,order
0.634,0.366,normal,33,order
0.323,0.677,normal,33,order
0.459,0.541,normal,33,order
0.342,0.658,normal,33,order
0.324,0.676,normal,33,order
0.427,0.573,normal,33,order
0.452,0.548,normal,33,order
0.394,0.606,normal,33,order
0.416,0.584,normal,33,order
0.352,0.648,normal,33,order
0.356,0.644,cancer,33,order
0.386,0.614,normal,33,order
0.512,0.488,cancer,33,order
0.343,0.657,normal,33,order
0.734,0.266,normal,33,order
0.715,0.285,cancer,33,order
0.418,0.582,normal,33,order
0.331,0.669,cancer,33,order
0.489,0.511,cancer,33,order
0.446,0.554,cancer,33,order
0.468,0.532,cancer,33,order
0.297,0.703,cancer,33,order
0.379,0.621,normal,33,order
0.5,0.5,cancer,33,order
0.445,0.555,cancer,33,order
0.367,0.633,cancer,33,order
0.755,0.245,cancer,33,order
0.501,0.499,cancer,33,order
0.662,0.338,cancer,33,order
0.608,0.392,normal,33,order
0.514,0.486,normal,33,order
0.512,0.488,cancer,33,order
0.564,0.436,cancer,33,order
0.396,0.604,cancer,33,order
0.699,0.301,cancer,33,order
0.424,0.576,cancer,33,order
0.511,0.489,cancer,33,order
0.41,0.59,cancer,33,order
0.757,0.243,cancer,33,order
0.436,0.564,cancer,33,order
0.388,0.612,normal,33,order
0.476,0.524,normal,33,order
0.37,0.63,cancer,33,order
0.339,0.661,normal,33,order
0.54,0.46,normal,33,order
0.382,0.618,cancer,33,order
0.406,0.594,normal,33,order
0.316,0.684,cancer,33,order
0.308,0.692,cancer,33,order
0.494,0.506,cancer,33,order
0.557,0.443,normal,33,order
0.403,0.597,cancer,33,order
0.645,0.355,cancer,33,order
0.304,0.696,normal,33,order
0.392,0.608,normal,33,order
0.52,0.48,cancer,33,order
0.532,0.468,normal,33,order
0.648,0.352,normal,33,order
0.607,0.393,cancer,33,order
0.391,0.609,cancer,33,order
0.303,0.697,normal,33,order
0.631,0.369,cancer,33,order
0.536,0.464,normal,33,order
0.367,0.633,cancer,33,order
0.538,0.462,normal,33,order
0.386,0.614,normal,33,order
0.418,0.582,normal,33,order
0.538,0.462,cancer,33,order
0.724,0.276,cancer,33,order
0.598,0.402,normal,33,order
0.436,0.564,normal,33,order
0.208,0.792,cancer,33,order
0.529,0.471,normal,33,order
0.428,0.572,cancer,33,order
0.417,0.583,cancer,33,order
0.383,0.617,normal,33,order
0.483,0.517,normal,33,order
0.491,0.509,normal,33,order
0.573,0.427,normal,33,order
0.339,0.661,normal,33,order
0.539,0.461,cancer,33,order
0.436,0.564,cancer,33,order
0.323,0.677,normal,33,order
0.568,0.432,normal,33,order
0.665,0.335,cancer,33,order
0.453,0.547,normal,33,order
0.474,0.526,normal,33,order
0.437,0.563,normal,33,order
0.686,0.314,cancer,33,order
0.539,0.461,cancer,33,order
0.502,0.498,normal,33,order
0.443,0.557,normal,34,order
0.505,0.495,normal,34,order
0.242,0.758,normal,34,order
0.539,0.461,normal,34,order
0.492,0.508,normal,34,order
0.315,0.685,normal,34,order
0.41,0.59,normal,34,order
0.445,0.555,normal,34,order
0.395,0.605,normal,34,order
0.498,0.502,normal,34,order
0.479,0.521,normal,34,order
0.575,0.425,cancer,34,order
0.462,0.538,normal,34,order
0.389,0.611,normal,34,order
0.332,0.668,normal,34,order
0.515,0.485,normal,34,order
0.303,0.697,normal,34,order
0.34,0.66,cancer,34,order
0.366,0.634,normal,34,order
0.526,0.474,cancer,34,order
0.299,0.701,normal,34,order
0.354,0.646,cancer,34,order
0.369,0.631,cancer,34,order
0.358,0.642,cancer,34,order
0.513,0.487,cancer,34,order
0.33,0.67,normal,34,order
0.377,0.623,normal,34,order
0.466,0.534,cancer,34,order
0.313,0.687,cancer,34,order
0.735,0.265,cancer,34,order
0.54,0.46,cancer,34,order
0.654,0.346,cancer,34,order
0.579,0.421,cancer,34,order
0.555,0.445,cancer,34,order
0.51,0.49,cancer,34,order
0.752,0.248,cancer,34,order
0.291,0.709,cancer,34,order
0.441,0.559,cancer,34,order
0.379,0.621,cancer,34,order
0.508,0.492,cancer,34,order
0.499,0.501,normal,34,order
0.612,0.388,normal,34,order
0.603,0.397,cancer,34,order
0.616,0.384,cancer,34,order
0.509,0.491,cancer,34,order
0.497,0.503,cancer,34,order
0.655,0.345,cancer,34,order
0.463,0.537,normal,34,order
0.459,0.541,normal,34,order
0.502,0.498,cancer,34,order
0.766,0.234,cancer,34,order
0.4,0.6,cancer,34,order
0.406,0.594,normal,34,order
0.585,0.415,normal,34,order
0.485,0.515,normal,34,order
0.433,0.567,normal,34,order
0.75,0.25,cancer,34,order
0.529,0.471,normal,34,order
0.352,0.648,normal,34,order
0.538,0.462,normal,34,order
0.632,0.368,cancer,34,order
0.544,0.456,normal,34,order
0.362,0.638,normal,34,order
0.473,0.527,cancer,34,order
0.353,0.647,normal,34,order
0.752,0.248,cancer,34,order
0.461,0.539,normal,34,order
0.226,0.774,cancer,34,order
0.428,0.572,normal,34,order
0.387,0.613,cancer,34,order
0.401,0.599,normal,34,order
0.489,0.511,cancer,34,order
0.506,0.494,cancer,34,order
0.252,0.748,normal,34,order
0.204,0.796,cancer,34,order
0.495,0.505,normal,34,order
0.413,0.587,cancer,34,order
0.472,0.528,cancer,34,order
0.49,0.51,normal,34,order
0.297,0.703,normal,34,order
0.591,0.409,normal,34,order
0.422,0.578,cancer,34,order
0.437,0.563,normal,34,order
0.537,0.463,cancer,34,order
0.64,0.36,cancer,34,order
0.401,0.599,normal,34,order
0.257,0.743,normal,34,order
0.402,0.598,normal,34,order
0.438,0.562,cancer,34,order
0.319,0.681,normal,34,order
0.279,0.721,normal,34,order
0.661,0.339,normal,34,order
0.397,0.603,cancer,34,order
0.508,0.492,cancer,34,order
0.416,0.584,normal,34,order
0.572,0.428,normal,34,order
0.68,0.32,normal,34,order
0.49,0.51,normal,35,order
0.469,0.531,normal,35,order
0.452,0.548,normal,35,order
0.388,0.612,normal,35,order
0.561,0.439,normal,35,order
0.42,0.58,normal,35,order
0.249,0.751,cancer,35,order
0.571,0.429,cancer,35,order
0.403,0.597,normal,35,order
0.487,0.513,normal,35,order
0.409,0.591,normal,35,order
0.475,0.525,normal,35,order
0.491,0.509,normal,35,order
0.502,0.498,cancer,35,order
0.564,0.436,cancer,35,order
0.356,0.644,normal,35,order
0.259,0.741,normal,35,order
0.254,0.746,normal,35,order
0.335,0.665,normal,35,order
0.645,0.355,cancer,35,order
0.371,0.629,cancer,35,order
0.469,0.531,cancer,35,order
0.614,0.386,cancer,35,order
0.463,0.537,cancer,35,order
0.428,0.572,cancer,35,order
0.508,0.492,cancer,35,order
0.483,0.517,cancer,35,order
0.449,0.551,normal,35,order
0.562,0.438,cancer,35,order
0.504,0.496,cancer,35,order
0.371,0.629,cancer,35,order
0.591,0.409,cancer,35,order
0.509,0.491,cancer,35,order
0.495,0.505,cancer,35,order
0.624,0.376,normal,35,order
0.381,0.619,normal,35,order
0.492,0.508,cancer,35,order
0.553,0.447,cancer,35,order
0.284,0.716,normal,35,order
0.553,0.447,normal,35,order
0.651,0.349,normal,35,order
0.522,0.478,cancer,35,order
0.533,0.467,cancer,35,order
0.359,0.641,normal,35,order
0.489,0.511,normal,35,order
0.622,0.378,cancer,35,order
0.602,0.398,cancer,35,order
0.466,0.534,cancer,35,order
0.317,0.683,normal,35,order
0.345,0.655,normal,35,order
0.43,0.57,normal,35,order
0.416,0.584,cancer,35,order
0.654,0.346,cancer,35,order
0.402,0.598,cancer,35,order
0.602,0.398,cancer,35,order
0.317,0.683,cancer,35,order
0.317,0.683,cancer,35,order
0.536,0.464,cancer,35,order
0.588,0.412,cancer,35,order
0.491,0.509,normal,35,order
0.302,0.698,cancer,35,order
0.582,0.418,cancer,35,order
0.682,0.318,normal,35,order
0.556,0.444,normal,35,order
0.507,0.493,normal,35,order
0.463,0.537,cancer,35,order
0.467,0.533,normal,35,order
0.435,0.565,normal,35,order
0.456,0.544,normal,35,order
0.416,0.584,cancer,35,order
0.401,0.599,normal,35,order
0.504,0.496,normal,35,order
0.308,0.692,cancer,35,order
0.347,0.653,normal,35,order
0.52,0.48,cancer,35,order
0.326,0.674,normal,35,order
0.792,0.208,cancer,35,order
0.429,0.571,normal,35,order
0.341,0.659,cancer,35,order
0.501,0.499,normal,35,order
0.442,0.558,cancer,35,order
0.342,0.658,normal,35,order
0.516,0.484,cancer,35,order
0.255,0.745,normal,35,order
0.361,0.639,normal,35,order
0.435,0.565,normal,35,order
0.614,0.386,cancer,35,order
0.535,0.465,normal,35,order
0.557,0.443,normal,35,order
0.449,0.551,normal,35,order
0.484,0.516,cancer,35,order
0.383,0.617,normal,35,order
0.526,0.474,normal,35,order
0.383,0.617,normal,35,order
0.445,0.555,normal,35,order
0.558,0.442,normal,35,order
0.471,0.529,normal,35,order
0.523,0.477,cancer,36,order
0.452,0.548,normal,36,order
0.426,0.574,normal,36,order
0.401,0.599,normal,36,order
0.526,0.474,cancer,36,order
0.263,0.737,normal,36,order
0.509,0.491,normal,36,order
0.505,0.495,normal,36,order
0.687,0.313,normal,36,order
0.317,0.683,normal,36,order
